ID_označavanja;STUPNJEVI_UGROZENOSTI_ID_stupnja;POPULACIJE_ID_populacije;datum
34187;3;24306;2015-12-11
34188;5;24306;2017-05-31
34189;4;24307;2021-06-11
34190;7;24308;2011-11-16
34191;3;24309;2013-10-27
34192;13;24310;2015-05-11
34193;4;24311;2022-04-20
34194;5;24312;2017-11-28
34195;5;24313;2019-11-13
34196;1;24314;2020-01-26
34197;3;24315;2011-02-04
34198;7;24316;2010-12-25
34199;12;24317;2020-04-08
34200;10;24318;2020-04-06
34201;9;24319;2020-08-30
34202;8;24319;2011-01-10
34203;5;24320;2014-08-31
34204;11;24320;2016-06-12
34205;10;24320;2019-09-01
34206;11;24321;2023-05-20
34207;14;24321;2014-12-23
34208;5;24322;2012-07-24
34209;5;24322;2010-10-01
34210;8;24323;2013-06-26
34211;3;24323;2011-06-19
34212;1;24323;2020-05-11
34213;14;24324;2019-05-31
34214;8;24324;2015-01-28
34215;10;24325;2011-06-09
34216;3;24326;2012-03-23
34217;2;24326;2022-07-31
34218;4;24326;2019-11-26
34219;9;24327;2012-08-17
34220;11;24328;2017-06-07
34221;14;24329;2020-06-24
34222;5;24330;2021-01-21
34223;11;24330;2014-10-09
34224;3;24330;2011-04-05
34225;11;24331;2012-08-28
34226;11;24332;2015-01-25
34227;9;24333;2011-11-09
34228;2;24333;2019-01-15
34229;10;24334;2021-01-18
34230;3;24334;2023-08-30
34231;10;24335;2016-01-09
34232;4;24335;2016-07-21
34233;13;24335;2013-02-16
34234;11;24336;2020-11-03
34235;2;24336;2015-04-22
34236;9;24337;2010-11-01
34237;7;24338;2016-06-14
34238;2;24339;2015-01-30
34239;8;24339;2015-03-31
34240;9;24339;2023-10-21
34241;7;24340;2010-01-26
34242;1;24341;2014-09-13
34243;5;24342;2010-12-13
34244;8;24343;2022-05-22
34245;7;24344;2011-09-02
34246;5;24344;2014-08-25
34247;1;24345;2010-08-12
34248;10;24346;2017-10-21
34249;13;24346;2011-04-15
34250;2;24347;2011-06-16
34251;14;24347;2013-10-06
34252;7;24348;2020-03-08
34253;5;24349;2010-11-07
34254;13;24350;2023-09-09
34255;1;24351;2021-02-01
34256;11;24352;2022-11-18
34257;1;24353;2018-01-10
34258;13;24354;2010-05-29
34259;9;24354;2019-05-24
34260;11;24354;2010-09-27
34261;2;24355;2022-03-09
34262;1;24356;2018-11-29
34263;9;24357;2023-11-26
34264;14;24358;2011-01-15
34265;12;24359;2014-12-06
34266;8;24359;2010-10-23
34267;9;24360;2020-03-20
34268;13;24361;2015-10-15
34269;5;24362;2018-09-03
34270;5;24362;2021-05-01
34271;6;24363;2015-11-29
34272;5;24364;2015-07-26
34273;14;24365;2018-08-19
34274;6;24366;2022-12-01
34275;6;24367;2020-04-28
34276;11;24367;2015-05-25
34277;11;24368;2010-10-28
34278;13;24369;2014-09-29
34279;7;24369;2020-03-25
34280;3;24369;2022-02-09
34281;1;24370;2017-01-17
34282;10;24371;2021-11-28
34283;5;24372;2013-09-03
34284;4;24373;2013-10-05
34285;14;24374;2011-12-02
34286;2;24375;2015-10-11
34287;11;24376;2012-03-22
34288;14;24376;2018-04-11
34289;3;24376;2021-11-28
34290;1;24377;2015-09-10
34291;8;24378;2011-04-29
34292;13;24379;2010-04-26
34293;14;24380;2020-01-01
34294;1;24381;2022-09-23
34295;10;24382;2022-12-19
34296;7;24383;2014-09-04
34297;10;24383;2021-07-15
34298;5;24384;2020-09-24
34299;12;24385;2017-09-07
34300;7;24385;2020-12-10
34301;9;24385;2012-09-10
34302;6;24386;2019-12-19
34303;12;24387;2014-11-28
34304;2;24388;2017-07-07
34305;6;24389;2011-05-30
34306;4;24390;2014-02-15
34307;10;24391;2017-11-16
34308;9;24392;2016-04-04
34309;10;24393;2016-05-23
34310;13;24394;2010-01-15
34311;11;24395;2011-04-04
34312;1;24395;2018-10-24
34313;2;24395;2015-09-17
34314;14;24396;2020-08-20
34315;13;24397;2017-04-09
34316;3;24397;2020-01-08
34317;1;24398;2022-03-04
34318;11;24399;2018-07-26
34319;8;24400;2018-12-20
34320;13;24401;2017-03-19
34321;6;24402;2021-06-29
34322;13;24403;2023-09-28
34323;6;24404;2021-03-07
34324;10;24405;2017-09-09
34325;1;24406;2017-12-27
34326;10;24407;2013-10-10
34327;13;24408;2014-07-26
34328;4;24409;2014-02-14
34329;10;24410;2023-07-22
34330;10;24410;2015-12-02
34331;2;24411;2019-11-13
34332;12;24411;2013-02-16
34333;14;24411;2014-01-25
34334;9;24412;2018-06-04
34335;5;24413;2016-08-11
34336;7;24414;2017-08-18
34337;10;24414;2022-01-17
34338;3;24415;2012-05-03
34339;8;24416;2011-11-27
34340;9;24417;2018-03-17
34341;13;24418;2022-03-29
34342;11;24419;2013-09-10
34343;14;24420;2011-03-02
34344;3;24421;2015-08-27
34345;8;24422;2023-03-12
34346;3;24423;2021-12-23
34347;1;24424;2018-06-04
34348;12;24425;2017-12-18
34349;7;24425;2014-06-27
34350;14;24426;2011-10-24
34351;5;24427;2017-09-04
34352;7;24428;2011-07-16
34353;11;24428;2019-11-14
34354;6;24428;2023-12-15
34355;14;24429;2010-08-16
34356;11;24430;2017-11-24
34357;12;24431;2012-11-01
34358;14;24432;2019-01-08
34359;4;24433;2018-11-05
34360;11;24433;2010-02-09
34361;13;24434;2011-10-18
34362;2;24434;2013-12-05
34363;4;24435;2015-07-18
34364;13;24435;2011-11-26
34365;8;24435;2017-09-03
34366;10;24436;2020-12-09
34367;1;24437;2023-01-07
34368;2;24438;2020-05-15
34369;1;24439;2017-04-02
34370;7;24440;2011-11-21
34371;3;24441;2020-08-19
34372;11;24441;2014-04-24
34373;14;24442;2020-05-11
34374;9;24443;2021-04-13
34375;8;24444;2018-10-31
34376;14;24445;2016-08-12
34377;11;24446;2017-04-11
34378;2;24447;2020-08-02
34379;2;24448;2018-11-23
34380;12;24449;2014-10-02
34381;11;24449;2011-06-26
34382;12;24450;2023-04-11
34383;5;24451;2011-09-22
34384;8;24452;2012-11-13
34385;9;24453;2013-10-21
34386;1;24454;2016-07-03
34387;14;24455;2014-11-17
34388;6;24455;2021-11-07
34389;2;24456;2016-04-08
34390;1;24457;2015-12-15
34391;7;24458;2020-03-12
34392;4;24458;2016-11-15
34393;4;24459;2015-06-21
34394;6;24459;2016-05-21
34395;8;24460;2021-06-05
34396;12;24461;2018-11-24
34397;3;24462;2018-09-12
34398;2;24462;2016-01-03
34399;5;24463;2022-04-23
34400;9;24464;2019-04-15
34401;1;24464;2022-07-02
34402;10;24465;2020-01-16
34403;2;24465;2015-04-05
34404;7;24466;2015-12-27
34405;13;24467;2021-12-31
34406;14;24468;2015-06-17
34407;11;24468;2014-09-26
34408;6;24469;2012-02-28
34409;4;24470;2018-05-06
34410;14;24471;2022-11-26
34411;9;24472;2011-05-26
34412;8;24473;2020-10-24
34413;4;24474;2011-08-22
34414;2;24475;2019-08-24
34415;14;24476;2019-05-21
34416;11;24476;2018-05-05
34417;12;24477;2013-02-26
34418;14;24478;2010-06-23
34419;1;24479;2013-11-30
34420;4;24480;2020-04-28
34421;4;24480;2016-06-23
34422;7;24481;2015-11-28
34423;10;24482;2019-12-12
34424;10;24483;2014-08-03
34425;14;24483;2020-09-28
34426;3;24484;2022-04-26
34427;10;24485;2014-11-02
34428;12;24485;2011-04-11
34429;4;24485;2013-09-27
34430;6;24486;2012-09-11
34431;9;24486;2023-05-22
34432;14;24487;2010-02-06
34433;12;24488;2012-02-18
34434;5;24489;2023-12-08
34435;4;24490;2023-02-24
34436;12;24491;2014-09-26
34437;3;24492;2010-10-04
34438;11;24492;2015-12-08
34439;10;24492;2018-12-16
34440;6;24493;2023-05-09
34441;11;24494;2012-09-15
34442;9;24495;2011-08-14
34443;7;24496;2012-10-24
34444;5;24496;2017-11-29
34445;10;24497;2014-01-25
34446;1;24497;2018-03-08
34447;2;24497;2015-09-24
34448;14;24498;2021-03-17
34449;9;24499;2017-09-27
34450;9;24500;2016-06-07
34451;1;24501;2011-07-10
34452;10;24501;2015-01-14
34453;5;24502;2015-10-26
34454;13;24502;2015-12-30
34455;10;24503;2022-07-30
34456;10;24503;2017-03-14
34457;11;24503;2015-07-14
34458;12;24504;2023-02-20
34459;9;24505;2016-06-14
34460;6;24506;2021-08-05
34461;1;24506;2011-08-24
34462;10;24507;2015-01-05
34463;12;24508;2010-07-15
34464;6;24509;2014-01-17
34465;13;24510;2019-12-09
34466;8;24511;2015-06-24
34467;7;24512;2010-07-31
34468;11;24513;2022-01-20
34469;7;24513;2014-01-19
34470;4;24513;2014-08-24
34471;7;24514;2023-07-04
34472;1;24515;2014-06-20
34473;10;24516;2020-02-03
34474;5;24517;2014-09-10
34475;12;24517;2017-06-10
34476;11;24518;2010-06-10
34477;2;24518;2016-07-25
34478;11;24518;2012-01-11
34479;13;24519;2011-01-30
34480;6;24520;2011-02-25
34481;6;24521;2013-04-05
34482;5;24521;2013-01-02
34483;13;24522;2022-09-23
34484;12;24523;2014-11-04
34485;13;24524;2016-01-21
34486;6;24525;2021-05-29
34487;2;24525;2023-12-17
34488;14;24525;2019-09-20
34489;11;24526;2017-05-18
34490;14;24527;2014-10-28
34491;5;24527;2018-07-03
34492;5;24528;2017-10-24
34493;6;24528;2021-08-17
34494;13;24528;2010-09-20
34495;10;24529;2021-01-27
34496;14;24530;2020-10-02
34497;1;24530;2010-02-09
34498;10;24531;2015-06-23
34499;4;24532;2020-05-01
34500;9;24533;2020-08-11
34501;10;24534;2020-05-22
34502;5;24535;2012-02-26
34503;8;24536;2012-07-27
34504;6;24537;2023-01-19
34505;14;24538;2018-07-27
34506;9;24538;2015-10-17
34507;10;24539;2014-11-24
34508;6;24540;2011-08-17
34509;7;24540;2020-04-16
34510;7;24540;2011-01-26
34511;8;24541;2016-12-14
34512;12;24542;2014-11-24
34513;2;24543;2010-02-08
34514;9;24544;2014-03-16
34515;8;24545;2021-12-28
34516;4;24545;2011-05-28
34517;2;24546;2015-09-19
34518;8;24546;2011-08-28
34519;7;24547;2019-01-28
34520;9;24548;2014-06-22
34521;14;24548;2018-05-11
34522;11;24549;2018-01-25
34523;12;24550;2013-05-12
34524;5;24550;2023-12-25
34525;12;24550;2010-05-30
34526;13;24551;2012-11-22
34527;9;24552;2020-07-25
34528;7;24553;2016-05-20
34529;5;24554;2011-07-05
34530;7;24555;2021-06-27
34531;8;24556;2013-05-04
34532;12;24557;2021-01-09
34533;13;24558;2011-07-17
34534;9;24559;2018-12-01
34535;14;24559;2022-03-23
34536;13;24559;2016-08-05
34537;7;24560;2011-12-02
34538;6;24561;2013-04-06
34539;8;24562;2018-07-16
34540;11;24563;2010-03-14
34541;6;24564;2012-02-13
34542;1;24564;2020-04-02
34543;1;24565;2010-03-12
34544;5;24565;2023-11-26
34545;12;24565;2022-07-20
34546;11;24566;2015-08-31
34547;13;24567;2023-02-20
34548;8;24568;2023-04-15
34549;10;24569;2023-11-22
34550;11;24570;2022-02-15
34551;2;24571;2018-02-09
34552;13;24571;2017-03-21
34553;13;24572;2023-12-06
34554;6;24573;2020-09-03
34555;4;24574;2018-05-11
34556;7;24574;2018-10-13
34557;8;24575;2020-09-12
34558;8;24576;2013-09-29
34559;2;24577;2013-09-02
34560;11;24578;2016-04-04
34561;5;24578;2019-07-03
34562;5;24579;2010-09-23
34563;1;24580;2022-05-12
34564;2;24580;2022-11-14
34565;12;24581;2011-11-20
34566;14;24582;2010-09-14
34567;1;24583;2016-08-19
34568;4;24584;2017-08-16
34569;11;24585;2020-08-11
34570;9;24586;2014-08-11
34571;10;24587;2021-05-10
34572;3;24588;2019-04-15
34573;7;24588;2010-06-04
34574;7;24588;2023-05-10
34575;2;24589;2017-05-30
34576;6;24590;2014-03-18
34577;10;24591;2015-06-11
34578;10;24592;2010-04-19
34579;1;24593;2022-02-10
34580;1;24594;2017-12-21
34581;10;24595;2020-09-25
34582;2;24596;2020-02-04
34583;2;24596;2020-04-08
34584;13;24597;2023-07-29
34585;8;24598;2023-02-25
34586;12;24598;2012-12-14
34587;6;24599;2013-07-29
34588;10;24599;2023-05-12
34589;5;24600;2013-10-30
34590;1;24601;2010-01-22
34591;10;24601;2020-07-22
34592;8;24602;2018-02-28
34593;12;24603;2017-12-21
34594;13;24604;2013-08-19
34595;1;24605;2020-10-27
34596;9;24605;2019-10-25
34597;11;24606;2016-12-01
34598;6;24606;2011-06-24
34599;1;24607;2011-01-19
34600;11;24608;2020-10-09
34601;14;24609;2010-02-11
34602;13;24610;2020-05-28
34603;13;24610;2022-02-04
34604;9;24610;2023-11-16
34605;12;24611;2016-05-26
34606;14;24612;2017-04-13
34607;2;24612;2010-08-11
34608;12;24613;2020-07-16
34609;5;24614;2018-10-29
34610;12;24615;2014-08-03
34611;10;24616;2011-07-12
34612;8;24617;2018-08-16
34613;3;24618;2022-05-21
34614;1;24618;2012-02-08
34615;12;24619;2018-12-22
34616;12;24620;2021-10-12
34617;11;24621;2010-12-05
34618;3;24621;2016-12-23
34619;7;24622;2021-06-03
34620;8;24623;2018-02-08
34621;11;24624;2021-07-26
34622;13;24625;2011-03-22
34623;9;24626;2019-11-27
34624;5;24627;2010-07-22
34625;4;24628;2012-05-20
34626;9;24629;2022-03-29
34627;2;24630;2022-10-30
34628;12;24631;2019-12-24
34629;6;24632;2019-01-08
34630;1;24633;2015-01-25
34631;8;24634;2017-05-14
34632;11;24635;2019-07-12
34633;11;24636;2013-08-24
34634;13;24637;2019-05-31
34635;7;24637;2021-09-27
34636;9;24638;2010-06-04
34637;6;24639;2011-11-25
34638;3;24640;2021-03-19
34639;9;24641;2013-06-11
34640;3;24642;2017-03-11
34641;6;24643;2012-09-20
34642;5;24644;2010-09-20
34643;13;24644;2014-12-11
34644;6;24644;2015-06-10
34645;7;24645;2020-08-31
34646;9;24645;2016-10-18
34647;12;24645;2016-02-28
34648;6;24646;2020-03-29
34649;10;24647;2011-07-31
34650;2;24648;2011-12-29
34651;11;24649;2023-03-31
34652;3;24650;2013-11-16
34653;8;24650;2014-11-30
34654;7;24651;2023-10-31
34655;9;24652;2016-06-10
34656;9;24653;2016-08-16
34657;11;24654;2017-04-18
34658;6;24654;2011-11-16
34659;5;24654;2022-01-14
34660;2;24655;2015-01-06
34661;10;24656;2016-10-28
34662;3;24657;2019-08-06
34663;5;24658;2013-08-28
34664;12;24659;2023-03-30
34665;11;24660;2015-01-02
34666;1;24660;2013-04-23
34667;4;24661;2010-07-16
34668;8;24661;2021-04-02
34669;4;24662;2018-03-31
34670;1;24663;2013-04-07
34671;11;24664;2021-02-26
34672;6;24665;2023-09-08
34673;3;24666;2013-05-01
34674;2;24666;2019-03-20
34675;12;24667;2021-02-12
34676;1;24668;2020-01-08
34677;1;24668;2013-05-22
34678;12;24669;2012-11-05
34679;7;24670;2015-03-17
34680;6;24670;2022-02-16
34681;14;24671;2020-09-02
34682;10;24671;2011-09-13
34683;14;24671;2016-02-28
34684;5;24672;2023-10-05
34685;2;24672;2014-06-28
34686;2;24673;2016-05-05
34687;12;24674;2011-08-16
34688;14;24675;2013-03-04
34689;12;24676;2023-04-09
34690;3;24677;2014-02-25
34691;11;24677;2013-08-10
34692;6;24678;2012-04-22
34693;4;24679;2010-08-07
34694;12;24680;2020-06-07
34695;6;24681;2016-10-14
34696;6;24682;2021-04-18
34697;14;24683;2022-04-08
34698;8;24684;2023-07-26
34699;13;24685;2015-01-23
34700;9;24685;2012-07-02
34701;1;24686;2014-11-18
34702;10;24687;2013-07-07
34703;7;24688;2023-03-14
34704;3;24689;2016-08-17
34705;12;24690;2012-06-15
34706;4;24691;2018-07-23
34707;10;24691;2017-05-01
34708;14;24691;2012-07-31
34709;8;24692;2016-07-18
34710;12;24693;2010-09-16
34711;2;24693;2011-07-16
34712;11;24694;2022-11-26
34713;12;24695;2013-02-06
34714;4;24695;2021-01-08
34715;6;24696;2023-01-08
34716;2;24697;2020-11-27
34717;2;24698;2014-06-01
34718;9;24698;2021-07-06
34719;1;24699;2010-02-09
34720;10;24699;2019-12-29
34721;4;24700;2015-02-25
34722;7;24701;2017-12-19
34723;6;24702;2022-02-20
34724;3;24703;2020-07-11
34725;14;24704;2023-11-03
34726;7;24705;2014-04-13
34727;5;24706;2021-06-21
34728;13;24706;2018-06-11
34729;8;24707;2016-09-17
34730;4;24708;2022-02-22
34731;5;24709;2022-05-19
34732;11;24710;2023-03-27
34733;8;24711;2014-08-04
34734;5;24712;2012-05-15
34735;7;24713;2015-12-21
34736;6;24713;2014-01-25
34737;7;24714;2022-02-27
34738;5;24715;2015-07-03
34739;2;24716;2021-12-07
34740;7;24717;2012-02-25
34741;12;24718;2023-07-20
34742;5;24719;2018-11-13
34743;8;24719;2013-06-05
34744;1;24719;2020-05-29
34745;8;24720;2022-05-13
34746;10;24721;2014-05-13
34747;4;24722;2016-08-11
34748;1;24722;2012-09-12
34749;6;24723;2018-11-30
34750;6;24724;2010-08-20
34751;6;24725;2018-05-27
34752;1;24726;2023-11-15
34753;3;24727;2016-09-10
34754;14;24728;2021-02-12
34755;5;24729;2023-11-02
34756;8;24730;2016-09-07
34757;9;24731;2019-05-08
34758;13;24731;2013-02-25
34759;1;24732;2012-03-17
34760;2;24732;2020-01-16
34761;11;24732;2020-04-06
34762;8;24733;2017-04-20
34763;12;24734;2018-04-24
34764;8;24734;2019-11-25
34765;5;24735;2014-03-14
34766;11;24736;2015-01-08
34767;11;24737;2011-04-06
34768;10;24737;2014-08-03
34769;1;24737;2015-06-01
34770;12;24738;2015-05-30
34771;2;24738;2013-11-19
34772;12;24738;2012-08-10
34773;2;24739;2014-06-26
34774;12;24740;2016-04-07
34775;8;24741;2011-10-08
34776;9;24742;2020-12-30
34777;3;24742;2023-10-20
34778;9;24742;2022-01-25
34779;11;24743;2012-02-09
34780;1;24744;2010-05-11
34781;8;24745;2018-09-24
34782;2;24746;2021-07-04
34783;4;24746;2022-09-27
34784;13;24747;2018-05-25
34785;5;24748;2020-05-30
34786;7;24748;2013-05-14
34787;6;24749;2012-02-07
34788;11;24750;2017-12-11
34789;6;24751;2023-11-13
34790;4;24752;2020-09-21
34791;10;24753;2011-09-29
34792;8;24754;2015-09-16
34793;3;24754;2018-02-13
34794;3;24755;2022-11-15
34795;2;24755;2018-07-22
34796;6;24756;2013-09-13
34797;14;24756;2014-07-02
34798;11;24757;2016-08-12
34799;3;24758;2019-11-13
34800;12;24759;2018-02-26
34801;9;24759;2022-05-28
34802;8;24760;2015-09-01
34803;9;24761;2010-01-13
34804;13;24762;2011-08-23
34805;13;24762;2023-05-23
34806;6;24762;2011-11-25
34807;13;24763;2014-02-14
34808;11;24764;2018-04-21
34809;8;24764;2012-10-04
34810;3;24765;2017-03-20
34811;11;24766;2018-08-11
34812;4;24766;2011-12-26
34813;5;24767;2020-07-26
34814;3;24768;2015-01-05
34815;2;24769;2016-04-20
34816;3;24769;2022-08-01
34817;3;24769;2014-03-06
34818;9;24770;2020-08-23
34819;3;24770;2020-03-06
34820;7;24771;2013-01-31
34821;9;24772;2012-12-01
34822;1;24773;2016-08-06
34823;5;24774;2016-04-28
34824;6;24775;2016-02-23
34825;14;24775;2023-05-28
34826;6;24775;2013-03-11
34827;11;24776;2017-11-28
34828;5;24777;2022-10-27
34829;2;24778;2017-01-23
34830;8;24778;2022-03-30
34831;7;24779;2019-03-18
34832;13;24780;2011-02-10
34833;1;24781;2022-12-06
34834;14;24782;2014-09-23
34835;6;24782;2014-12-03
34836;9;24782;2014-06-15
34837;14;24783;2015-06-05
34838;5;24784;2021-06-07
34839;11;24784;2013-02-11
34840;8;24785;2022-08-22
34841;3;24786;2012-03-24
34842;1;24787;2017-08-17
34843;14;24788;2022-02-15
34844;7;24789;2010-10-27
34845;9;24790;2017-02-08
34846;2;24791;2013-07-20
34847;1;24791;2023-08-24
34848;12;24791;2011-05-20
34849;4;24792;2023-02-22
34850;6;24793;2023-03-29
34851;10;24794;2021-07-18
34852;14;24795;2010-03-06
34853;6;24795;2021-04-08
34854;9;24796;2022-03-25
34855;3;24797;2017-11-16
34856;9;24797;2014-06-29
34857;2;24798;2012-06-29
34858;1;24799;2019-03-13
34859;4;24800;2011-02-17
34860;12;24801;2011-06-17
34861;13;24801;2018-05-06
34862;1;24802;2021-06-18
34863;11;24803;2014-12-16
34864;1;24804;2015-03-07
34865;4;24805;2014-10-28
34866;7;24806;2010-03-01
34867;14;24807;2014-07-03
34868;1;24808;2022-09-02
34869;14;24809;2012-10-20
34870;8;24810;2010-07-04
34871;2;24811;2013-07-31
34872;12;24811;2023-04-29
34873;12;24811;2016-03-08
34874;4;24812;2019-10-18
34875;1;24813;2011-10-13
34876;1;24814;2022-06-11
34877;9;24814;2017-06-18
34878;12;24814;2017-09-17
34879;8;24815;2015-09-01
34880;5;24816;2013-03-14
34881;5;24816;2018-12-09
34882;10;24817;2022-08-14
34883;7;24818;2021-10-22
34884;1;24818;2012-09-23
34885;2;24819;2010-07-25
34886;9;24820;2015-08-23
34887;8;24821;2021-11-22
34888;6;24822;2011-05-31
34889;10;24823;2019-04-29
34890;1;24824;2010-03-20
34891;12;24825;2015-01-07
34892;9;24826;2016-01-07
34893;10;24827;2017-04-17
34894;7;24828;2020-10-19
34895;9;24828;2018-11-17
34896;8;24829;2010-08-13
34897;3;24830;2015-07-06
34898;6;24830;2020-05-27
34899;9;24831;2013-08-07
34900;5;24832;2021-10-20
34901;5;24833;2015-12-13
34902;7;24833;2018-08-30
34903;4;24834;2018-11-02
34904;12;24834;2012-08-03
34905;6;24834;2014-12-09
34906;1;24835;2023-12-18
34907;6;24835;2013-03-11
34908;12;24836;2015-07-03
34909;1;24837;2013-12-24
34910;9;24838;2013-05-28
34911;10;24838;2019-04-11
34912;14;24838;2021-10-13
34913;7;24839;2019-11-19
34914;14;24840;2011-05-14
34915;11;24840;2021-06-24
34916;13;24841;2020-02-26
34917;1;24841;2010-09-03
34918;5;24841;2012-01-02
34919;6;24842;2020-04-23
34920;13;24843;2015-10-15
34921;4;24844;2016-05-02
34922;4;24844;2016-03-03
34923;6;24845;2017-07-23
34924;14;24845;2017-11-09
34925;7;24845;2010-09-21
34926;8;24846;2010-01-21
34927;11;24847;2018-03-17
34928;12;24848;2023-11-15
34929;1;24849;2018-02-09
34930;7;24850;2018-07-24
34931;11;24851;2023-06-02
34932;1;24851;2023-10-25
34933;14;24852;2020-09-04
34934;10;24853;2017-07-17
34935;13;24853;2013-07-20
34936;9;24853;2014-06-23
34937;7;24854;2011-12-01
34938;11;24854;2015-11-25
34939;9;24854;2014-01-06
34940;13;24855;2015-08-28
34941;13;24856;2011-02-01
34942;5;24857;2019-04-30
34943;9;24858;2021-08-21
34944;4;24858;2018-07-14
34945;1;24859;2018-05-12
34946;11;24859;2013-04-20
34947;8;24859;2014-03-28
34948;11;24860;2013-07-30
34949;8;24860;2023-02-24
34950;8;24861;2020-12-07
34951;9;24862;2019-08-02
34952;9;24863;2017-05-31
34953;7;24864;2022-03-23
34954;7;24865;2020-03-25
34955;2;24865;2013-07-30
34956;3;24866;2023-03-17
34957;14;24866;2013-05-07
34958;5;24867;2015-09-28
34959;1;24868;2018-08-09
34960;8;24869;2023-06-18
34961;14;24870;2018-08-07
34962;10;24871;2021-01-20
34963;2;24872;2020-01-31
34964;4;24873;2018-09-04
34965;8;24874;2010-12-31
34966;8;24875;2014-04-19
34967;10;24876;2014-07-21
34968;6;24877;2022-10-17
34969;3;24878;2016-02-22
34970;14;24878;2010-10-27
34971;6;24878;2016-03-14
34972;7;24879;2015-07-30
34973;14;24880;2018-09-09
34974;10;24881;2019-06-30
34975;1;24882;2020-02-14
34976;3;24882;2013-01-25
34977;11;24883;2021-04-08
34978;2;24883;2012-08-30
34979;14;24884;2018-08-24
34980;10;24884;2013-11-06
34981;13;24885;2023-09-10
34982;14;24886;2012-03-12
34983;2;24887;2019-01-04
34984;7;24887;2021-05-01
34985;10;24888;2014-01-07
34986;10;24888;2018-04-04
34987;6;24888;2012-04-26
34988;5;24889;2012-10-01
34989;8;24890;2023-01-03
34990;8;24890;2015-08-23
34991;5;24891;2012-10-17
34992;4;24892;2022-12-07
34993;1;24893;2016-10-30
34994;13;24894;2013-10-15
34995;8;24894;2018-10-26
34996;4;24895;2018-08-02
34997;11;24895;2023-06-04
34998;4;24895;2011-04-23
34999;1;24896;2022-08-06
35000;9;24897;2022-01-10
35001;14;24898;2022-02-02
35002;6;24899;2010-03-09
35003;3;24900;2021-01-28
35004;8;24901;2014-09-24
35005;6;24902;2015-07-15
35006;13;24903;2020-04-16
35007;3;24904;2017-06-23
35008;1;24905;2012-06-21
35009;1;24905;2020-03-01
35010;10;24905;2011-09-13
35011;13;24906;2020-06-27
35012;14;24907;2020-05-11
35013;13;24908;2023-05-14
35014;6;24909;2012-11-22
35015;8;24910;2023-11-08
35016;11;24911;2023-04-04
35017;1;24912;2023-04-16
35018;11;24912;2011-02-05
35019;8;24913;2015-01-25
35020;2;24914;2015-01-10
35021;13;24915;2020-05-22
35022;3;24916;2012-12-09
35023;4;24916;2013-07-25
35024;5;24916;2020-01-25
35025;11;24917;2021-02-17
35026;3;24917;2019-09-26
35027;11;24918;2013-12-29
35028;2;24918;2011-11-25
35029;3;24919;2019-08-27
35030;3;24920;2013-08-22
35031;3;24921;2014-11-18
35032;9;24922;2016-04-02
