PK_ID_meduodnosa;POPULACIJE_ID_populacije1;POPULACIJE_ID_populacije2;INTERAKCIJE_ID_interakcije
45945;24434;26579;2
45946;39418;33228;1
45947;4205;31647;5
45948;3034;11019;2
45949;26217;28040;3
45950;1966;45031;2
45951;9696;9178;1
45952;34160;18669;2
45953;38362;5600;6
45954;34684;29958;5
45955;2155;46740;4
45956;23573;44305;3
45957;2015;23182;3
45958;27409;38043;1
45959;30796;13885;2
45960;33165;34877;2
45961;38683;9864;2
45962;22317;45024;1
45963;31124;38264;3
45964;39899;20597;3
45965;49269;44877;5
45966;48197;21516;6
45967;6065;49681;3
45968;40687;11205;6
45969;26663;18732;1
45970;14616;21731;5
45971;12870;19946;4
45972;45671;25095;6
45973;9677;35519;2
45974;36197;49491;5
45975;36905;47380;2
45976;36886;32012;5
45977;286;5445;2
45978;8930;27543;2
45979;35734;31125;4
45980;33280;21933;3
45981;48938;44547;6
45982;15404;11118;4
45983;24869;22188;6
45984;29093;2934;6
45985;48428;36086;1
45986;17215;17370;5
45987;1357;2902;3
45988;40328;27164;4
45989;21562;8204;1
45990;2466;42498;4
45991;21026;502;1
45992;3309;25202;6
45993;22044;33778;1
45994;10412;19801;6
45995;4982;24342;6
45996;27263;29893;2
45997;10447;30298;6
45998;1224;1783;2
45999;44927;5504;3
46000;27811;7647;1
46001;47177;15868;4
46002;7630;7044;3
46003;16866;36081;5
46004;7360;49251;6
46005;45489;8049;1
46006;33951;24796;2
46007;16032;37542;2
46008;36687;25608;2
46009;13423;48286;5
46010;44334;7997;5
46011;21503;38984;5
46012;23137;15604;4
46013;45515;25458;3
46014;38577;41983;5
46015;787;4277;5
46016;25646;35041;5
46017;24913;32155;2
46018;38063;24528;6
46019;34584;45479;6
46020;49294;17601;2
46021;36832;31571;2
46022;52;25930;2
46023;48896;39578;2
46024;40808;12357;3
46025;36532;30657;5
46026;12884;42923;4
46027;29674;27370;4
46028;36535;40226;5
46029;21605;25288;6
46030;33439;14756;2
46031;40758;11624;1
46032;27790;19465;5
46033;37368;33774;4
46034;19496;37993;3
46035;795;7128;2
46036;7789;22413;6
46037;26472;38648;5
46038;37201;31059;1
46039;49610;6396;1
46040;39472;3183;4
46041;34149;41555;1
46042;41014;10250;4
46043;47846;34878;5
46044;17454;24305;1
46045;36845;4519;6
46046;20215;26155;4
46047;8800;33574;5
46048;24027;897;3
46049;25562;38723;5
46050;23762;23088;6
46051;26520;48565;1
46052;12709;47229;2
46053;8370;23929;6
46054;4713;24240;5
46055;27391;43889;4
46056;2409;5374;2
46057;7316;21978;2
46058;22889;10536;1
46059;17679;29707;4
46060;2896;8569;2
46061;32172;6134;5
46062;26701;42710;5
46063;32424;45043;4
46064;30619;36071;3
46065;12783;38198;2
46066;46014;47031;5
46067;40547;2137;5
46068;44441;8243;4
46069;35066;35071;2
46070;25349;8605;2
46071;47423;40430;5
46072;27028;28882;1
46073;7773;49307;3
46074;15263;24744;5
46075;17910;35211;6
46076;42889;9334;2
46077;18876;7159;5
46078;17722;24673;3
46079;1326;5414;5
46080;44704;42044;1
46081;45686;28159;1
46082;43310;630;5
46083;21864;11465;1
46084;24336;46114;1
46085;12802;12451;1
46086;2416;23131;3
46087;45428;40652;6
46088;18984;21243;4
46089;19541;19694;1
46090;2905;38061;2
46091;24248;28518;2
46092;3176;35824;3
46093;6042;37573;3
46094;13552;41357;1
46095;21949;12532;5
46096;46016;28696;2
46097;13659;45329;4
46098;27672;30133;6
46099;14054;42244;1
46100;19006;16006;3
46101;13306;38103;2
46102;5976;23543;3
46103;49110;23414;6
46104;49607;45451;6
46105;43219;29554;4
46106;8920;9324;1
46107;30619;2446;2
46108;42031;25232;5
46109;16098;46572;1
46110;3746;23;1
46111;39458;24417;1
46112;32629;39725;2
46113;18836;38476;4
46114;25079;32571;2
46115;30287;38731;2
46116;5562;8235;5
46117;8406;41439;3
46118;39497;2273;6
46119;45155;36586;6
46120;44008;20503;5
46121;11425;28252;6
46122;49319;24831;4
46123;5127;15891;4
46124;48050;10597;6
46125;43424;25702;2
46126;9406;48093;2
46127;16347;38301;1
46128;43119;41745;4
46129;1523;27135;1
46130;35759;45569;3
46131;26314;49898;3
46132;48554;47538;2
46133;17287;5038;5
46134;41755;37119;6
46135;34613;45394;1
46136;16323;16559;5
46137;7746;42058;6
46138;40974;24981;6
46139;44532;33444;3
46140;40156;31217;2
46141;7549;40925;6
46142;20448;6298;3
46143;39530;47240;6
46144;36793;34429;4
46145;35917;47642;4
46146;29070;48566;6
46147;17799;4258;5
46148;9625;18501;1
46149;651;5512;4
46150;47058;34758;4
46151;13090;13543;1
46152;40547;38592;3
46153;24884;17754;3
46154;39386;16423;1
46155;36450;26885;1
46156;2130;8438;4
46157;46582;15005;3
46158;24170;30899;3
46159;4479;8658;2
46160;39377;29505;3
46161;482;1432;6
46162;47923;33414;6
46163;23723;10359;3
46164;4863;19796;5
46165;7527;43194;4
46166;2375;23884;2
46167;24884;12751;4
46168;27120;12091;4
46169;35514;10466;3
46170;46110;4531;3
46171;33229;29732;2
46172;45846;40763;5
46173;48878;34166;2
46174;43366;14032;5
46175;27582;23077;6
46176;49651;32518;5
46177;33276;2038;5
46178;5122;33435;3
46179;29516;26200;6
46180;17871;20752;5
46181;18298;16568;6
46182;29631;8408;1
46183;23729;22894;5
46184;19666;8424;5
46185;42547;46603;2
46186;29364;7473;1
46187;4688;36540;2
46188;15107;6397;2
46189;27613;45094;1
46190;49039;15463;2
46191;49055;45822;6
46192;10208;6029;5
46193;34045;28304;4
46194;34146;38770;2
46195;47133;2346;2
46196;31939;21965;1
46197;23566;154;1
46198;389;14845;6
46199;38264;18177;6
46200;20824;49761;5
46201;16742;2845;1
46202;46640;18839;4
46203;12391;2359;2
46204;43478;28449;5
46205;4694;21019;3
46206;39642;25021;5
46207;48845;12859;4
46208;1685;45607;3
46209;2986;38754;2
46210;5956;45849;6
46211;11941;2222;5
46212;4060;3994;3
46213;37973;42049;3
46214;16812;16135;6
46215;49771;44267;4
46216;20860;35909;5
46217;1049;16849;6
46218;15938;11791;2
46219;18439;28104;1
46220;23191;6304;6
46221;1486;12495;1
46222;25774;47209;5
46223;29160;19871;3
46224;45534;21986;2
46225;9381;33646;4
46226;46374;34890;4
46227;31356;18288;2
46228;12919;37756;1
46229;3709;47439;6
46230;13824;43697;6
46231;32062;44132;1
46232;26586;38292;3
46233;22697;15077;3
46234;14692;1770;6
46235;5675;47128;4
46236;28094;493;5
46237;34591;26130;6
46238;2353;45516;3
46239;4762;22917;3
46240;11498;45472;3
46241;28079;47350;2
46242;28042;34084;5
46243;32699;49773;2
46244;8008;36522;4
46245;4052;1126;4
46246;28704;4296;1
46247;44987;14970;3
46248;38873;25824;4
46249;3576;31515;6
46250;15366;23741;3
46251;36985;205;2
46252;18865;20863;2
46253;35596;49512;3
46254;15248;42036;4
46255;7203;9600;1
46256;31124;38237;6
46257;23932;6539;1
46258;45487;40215;3
46259;32076;48385;2
46260;31784;27891;3
46261;14390;28358;5
46262;27321;28611;4
46263;45730;36035;6
46264;3957;12947;4
46265;38541;39807;6
46266;13574;22937;6
46267;2359;18394;1
46268;3507;29639;6
46269;14445;33738;6
46270;3962;34325;2
46271;22882;49362;2
46272;5178;19481;6
46273;36036;19246;4
46274;7622;42530;4
46275;43122;18960;2
46276;16116;39219;3
46277;12250;47926;3
46278;36816;3204;2
46279;25618;28295;5
46280;22058;8550;3
46281;3621;43698;5
46282;40780;13034;4
46283;5164;2836;6
46284;21631;3446;1
46285;35103;13345;3
46286;5795;38134;1
46287;41893;45799;2
46288;13331;20754;3
46289;42233;3996;4
46290;45659;2286;2
46291;12490;4923;6
46292;5705;42672;4
46293;42068;42106;2
46294;7035;3933;6
46295;20177;16959;3
46296;34108;28069;6
46297;31908;33162;3
46298;33365;33697;4
46299;44835;16991;6
46300;47942;4978;2
46301;8388;45782;2
46302;46022;2539;6
46303;1782;4890;4
46304;10394;22558;2
46305;5219;2876;6
46306;40400;49103;5
46307;10457;10060;3
46308;21133;19173;2
46309;4813;31893;5
46310;7832;47075;5
46311;16071;23871;3
46312;47957;41897;4
46313;1338;19697;4
46314;11016;40144;4
46315;1159;5035;3
46316;14494;15896;4
46317;34722;28421;5
46318;6614;37717;3
46319;13214;15500;6
46320;41668;1611;5
46321;18791;29590;1
46322;38238;12286;6
46323;24184;37408;5
46324;14176;9616;6
46325;11471;14988;1
46326;12675;42259;6
46327;24327;21183;5
46328;11336;23339;6
46329;48195;45617;4
46330;19634;22231;4
46331;29483;27476;1
46332;29012;4466;6
46333;33843;3378;2
46334;7935;42273;5
46335;2960;13076;2
46336;26766;9485;6
46337;6729;37978;1
46338;23785;28878;6
46339;35967;29172;4
46340;44907;33921;3
46341;33591;14668;4
46342;44895;26006;6
46343;8616;34261;3
46344;28479;18026;3
46345;44975;9231;4
46346;39705;41938;3
46347;14782;10668;6
46348;19998;34386;2
46349;38337;5258;6
46350;36100;16282;5
46351;27930;13167;2
46352;13741;25490;6
46353;41301;38880;4
46354;37915;6553;6
46355;40269;9753;3
46356;19563;13050;4
46357;47499;39055;2
46358;34372;32719;3
46359;47313;32516;1
46360;35481;17241;1
46361;20029;37486;2
46362;25269;19593;3
46363;13958;5984;6
46364;12057;36451;5
46365;16772;37625;1
46366;42464;44333;2
46367;3424;8016;1
46368;3446;45520;4
46369;36215;45259;3
46370;49643;34065;2
46371;34584;7865;3
46372;46511;34566;4
46373;17869;44618;1
46374;32085;27795;2
46375;7184;15173;1
46376;8485;37964;3
46377;29611;18084;3
46378;28850;19125;2
46379;41023;48626;5
46380;38240;30600;2
46381;41205;2461;5
46382;27217;7927;1
46383;10597;37077;4
46384;27584;6085;6
46385;49790;1996;1
46386;41746;45760;2
46387;38712;47168;5
46388;7130;13830;6
46389;31930;48561;5
46390;40715;9803;5
46391;30713;41433;3
46392;26460;47859;6
46393;37909;38922;3
46394;17538;20408;1
46395;1863;42493;1
46396;34405;43177;3
46397;18762;18563;2
46398;41476;15425;3
46399;34595;14066;4
46400;36066;18637;6
46401;14852;37589;5
46402;43182;45658;6
46403;25100;19551;1
46404;22763;49854;2
46405;22306;910;5
46406;32601;3240;2
46407;38617;1974;2
46408;25562;35203;2
46409;32377;172;1
46410;47260;23733;3
46411;10297;33814;5
46412;42099;12868;3
46413;32311;35345;5
46414;24882;34484;4
46415;49522;32783;3
46416;24372;46728;5
46417;38092;24214;5
46418;37335;2240;5
46419;27066;15281;3
46420;10625;8378;4
46421;36851;8870;5
46422;45388;30145;2
46423;43487;2343;3
46424;43282;47868;2
46425;759;26936;4
46426;32563;15329;6
46427;17255;27502;3
46428;31658;2137;4
46429;2373;13560;3
46430;21004;34602;5
46431;21557;48364;3
46432;3343;36812;4
46433;7971;34592;5
46434;6286;13404;6
46435;8110;14189;3
46436;40933;43893;6
46437;32757;17985;6
46438;48383;44190;3
46439;43897;45890;6
46440;18413;47548;1
46441;46611;37773;6
46442;14146;36064;5
46443;9689;13964;5
46444;26970;46102;5
46445;11981;23414;1
46446;14810;43518;6
46447;47706;20489;1
46448;25602;20680;1
46449;1271;31411;2
46450;33083;24726;1
46451;45041;21014;3
46452;6654;29145;5
46453;28860;22348;6
46454;48108;34118;2
46455;11238;27037;1
46456;12081;9225;5
46457;24628;8935;4
46458;14820;39545;3
46459;48481;18755;5
46460;38272;43229;4
46461;28680;18914;1
46462;5693;34782;6
46463;13983;24208;2
46464;24329;13260;1
46465;9563;7626;4
46466;24657;29976;1
46467;20913;49503;1
46468;21461;38731;4
46469;13517;48196;3
46470;48559;40252;2
46471;19948;47137;5
46472;7189;35833;1
46473;6348;13822;6
46474;29597;36542;6
46475;6472;28833;3
46476;25735;49517;4
46477;38180;13867;1
46478;16466;37680;2
46479;34096;32412;1
46480;45740;44576;3
46481;957;16052;3
46482;4740;27205;2
46483;18961;11730;3
46484;17105;30714;6
46485;26853;49762;4
46486;15512;41027;4
46487;46583;481;1
46488;20422;16058;5
46489;17685;35045;4
46490;9786;10289;6
46491;18047;34297;5
46492;22237;41585;6
46493;16068;5776;4
46494;17265;29966;1
46495;27649;583;5
46496;12892;40132;5
46497;33020;43531;4
46498;6743;49111;2
46499;42262;21253;2
46500;17560;22621;2
46501;4473;27513;5
46502;26748;30691;4
46503;13349;11056;6
46504;34423;43440;4
46505;8947;17456;3
46506;42887;38238;2
46507;43634;22139;1
46508;13746;27929;1
46509;24592;36332;1
46510;43499;12263;4
46511;6936;3423;1
46512;47569;10562;5
46513;36852;37295;4
46514;11039;2232;2
46515;11086;17203;4
46516;8870;4994;4
46517;20214;42331;3
46518;33490;2691;6
46519;28285;21978;1
46520;22773;49769;6
46521;9117;31162;3
46522;12921;40960;5
46523;39931;1371;2
46524;41515;36227;6
46525;41595;7960;4
46526;5561;4985;1
46527;36922;45357;5
46528;7426;12179;2
46529;46338;14552;3
46530;18060;39197;4
46531;22758;4535;2
46532;46634;37858;6
46533;278;38282;2
46534;37433;29208;2
46535;43387;2043;4
46536;867;22073;4
46537;25416;31258;6
46538;32829;41136;4
46539;23656;10679;5
46540;44323;3064;5
46541;42878;35496;1
46542;16780;45574;3
46543;32;24575;1
46544;44106;30271;1
46545;6763;27294;6
46546;26008;36412;4
46547;36849;8750;2
46548;8337;24203;6
46549;28347;41474;5
46550;35976;19690;2
46551;18197;22864;5
46552;28487;42131;4
46553;48397;33242;4
46554;34698;28014;5
46555;38388;19444;3
46556;29192;20181;2
46557;4710;45536;4
46558;26393;9026;2
46559;49737;41379;5
46560;18452;21093;5
46561;41498;38322;5
46562;42711;33526;4
46563;6333;46488;2
46564;46673;41686;5
46565;12810;19973;2
46566;32292;12330;5
46567;18072;3566;1
46568;33358;34731;1
46569;2995;16701;5
46570;8987;16591;1
46571;30401;42143;3
46572;23891;39602;5
46573;9323;17557;6
46574;35410;37277;6
46575;26483;1666;2
46576;36225;31185;3
46577;19105;13844;4
46578;39314;31411;3
46579;33649;35745;5
46580;41913;33948;1
46581;44086;5548;1
46582;20812;4420;6
46583;8885;18461;6
46584;16420;18864;2
46585;6869;23027;6
46586;9239;26766;4
46587;31797;14424;5
46588;13633;14971;6
46589;4336;5746;2
46590;36202;18735;2
46591;4234;38955;1
46592;17628;15067;1
46593;11437;48044;5
46594;15327;22221;3
46595;31259;30268;6
46596;36320;538;4
46597;20609;14386;4
46598;18487;33614;5
46599;17538;12872;1
46600;41785;37049;5
46601;21067;43027;4
46602;47966;29867;6
46603;11365;8541;4
46604;37727;31519;3
46605;49924;40068;4
46606;11057;31535;5
46607;21531;21175;6
46608;39598;47271;5
46609;7685;18830;1
46610;21989;4173;1
46611;32468;10443;2
46612;32102;5419;3
46613;42897;35883;1
46614;5752;32419;4
46615;32197;28975;3
46616;30406;39228;5
46617;10604;39059;6
46618;46697;45894;3
46619;29859;4295;1
46620;15470;37552;2
46621;9157;9956;4
46622;28197;19796;3
46623;17409;7742;1
46624;28975;30724;3
46625;3215;36330;1
46626;33284;12915;6
46627;10684;31913;4
46628;36408;30108;4
46629;46286;4093;3
46630;15611;13533;1
46631;7837;48493;3
46632;34705;45052;6
46633;543;2899;2
46634;12234;15055;5
46635;8705;44493;1
46636;43193;29636;4
46637;30352;32749;2
46638;22238;29345;4
46639;27575;16395;1
46640;32079;14299;6
46641;18726;23527;5
46642;25455;46084;6
46643;42312;29849;1
46644;34419;7822;1
46645;46319;42650;3
46646;43881;20818;1
46647;7058;1979;4
46648;3851;9745;6
46649;36620;6599;3
46650;20967;43454;5
46651;38155;27713;2
46652;31185;28137;2
46653;23203;2914;3
46654;36362;17590;4
46655;24245;2436;3
46656;20044;44036;6
46657;755;23430;6
46658;44108;14692;3
46659;46718;11919;3
46660;27247;22930;1
46661;5094;845;4
46662;37616;16251;5
46663;8623;40177;2
46664;35713;5071;1
46665;18601;6288;4
46666;48307;913;3
46667;1528;19773;3
46668;42215;43192;3
46669;6817;38547;1
46670;18843;9890;3
46671;43186;15068;3
46672;7231;8104;1
46673;37254;9129;3
46674;42437;22895;3
46675;31722;22411;5
46676;11152;19753;5
46677;30513;42036;1
46678;3881;15262;3
46679;30847;17864;3
46680;13034;35156;4
46681;21341;3516;4
46682;34547;29798;3
46683;25114;37246;4
46684;14914;7014;6
46685;3508;40423;6
46686;35682;23606;4
46687;43113;43855;1
46688;42883;22074;4
46689;22889;21342;5
46690;34504;13801;3
46691;46771;20746;1
46692;42449;39733;4
46693;16396;23623;5
46694;42266;36339;6
46695;46058;34621;4
46696;24816;14224;4
46697;38381;49472;6
46698;20916;7677;2
46699;3511;43538;6
46700;30747;12408;5
46701;8154;3449;6
46702;27774;49323;5
46703;30645;31121;3
46704;35086;12940;5
46705;25433;34001;6
46706;47184;49108;5
46707;5687;21168;5
46708;22532;851;4
46709;27362;37053;6
46710;35343;36062;3
46711;21269;23959;1
46712;40103;41712;3
46713;22826;25823;5
46714;24977;13641;4
46715;43010;44497;1
46716;28542;40269;3
46717;15361;3537;2
46718;31124;5364;3
46719;37154;46530;4
46720;29779;39793;5
46721;11655;30962;5
46722;38038;5457;3
46723;22143;35824;6
46724;20470;41984;4
46725;37383;9620;5
46726;30877;10675;4
46727;25629;28096;4
46728;31636;47615;3
46729;44851;10194;2
46730;5093;33659;2
46731;18804;27665;4
46732;16634;16456;4
46733;24170;1120;6
46734;31816;26644;2
46735;7328;6893;6
46736;43617;36504;3
46737;4953;14341;3
46738;49346;18177;6
46739;9938;29547;4
46740;47139;48892;5
46741;6587;46785;3
46742;2894;36207;6
46743;28463;43345;1
46744;35669;36331;1
46745;7226;35591;2
46746;14314;1319;4
46747;29910;20369;5
46748;27511;34478;1
46749;21607;26223;3
46750;18331;6204;3
46751;39311;24955;5
46752;26757;42007;6
46753;18988;11954;4
46754;11358;38047;5
46755;40945;3329;3
46756;14921;42996;4
46757;25850;33543;2
46758;42523;47652;4
46759;20002;11950;4
46760;48501;27415;1
46761;5077;46791;2
46762;27005;31961;5
46763;6229;21541;3
46764;47803;11869;4
46765;9560;49253;1
46766;1628;38185;4
46767;5960;26358;2
46768;24617;24113;6
46769;21967;39969;2
46770;10187;8364;3
46771;19520;31811;5
46772;1852;19171;5
46773;31129;27823;1
46774;17735;38391;2
46775;25327;33911;1
46776;23752;38973;4
46777;15647;25105;2
46778;38804;21870;1
46779;14835;6714;4
46780;30420;41622;4
46781;38548;14874;4
46782;7329;33873;4
46783;13249;38019;3
46784;48827;37774;5
46785;16331;1763;1
46786;48030;23839;5
46787;32924;45102;6
46788;1505;18222;3
46789;46278;34129;1
46790;8355;13159;4
46791;5250;19560;2
46792;47034;8145;5
46793;11623;30536;3
46794;9124;38158;5
46795;44598;44649;1
46796;16031;30130;3
46797;29961;32886;4
46798;9718;2643;4
46799;39901;28611;1
46800;11834;40146;6
46801;29264;35824;4
46802;33710;47509;2
46803;45698;17795;6
46804;23110;42738;6
46805;24340;38754;6
46806;2371;8517;3
46807;5865;36689;3
46808;43864;23205;5
46809;41433;39010;3
46810;41168;42134;5
46811;36403;25831;1
46812;34635;40057;5
46813;8832;7878;5
46814;42202;33187;5
46815;24404;9658;5
46816;48795;38869;5
46817;31574;38976;6
46818;46796;6049;3
46819;11423;46733;3
46820;7498;18304;6
46821;30093;44149;4
46822;45951;33450;3
46823;38372;38486;3
46824;15277;34174;1
46825;1210;29197;5
46826;46300;11839;2
46827;22970;38366;2
46828;2921;31379;6
46829;7234;34723;2
46830;27844;37167;4
46831;24782;13357;4
46832;27247;30176;6
46833;40390;10622;3
46834;21925;18878;3
46835;18929;3096;3
46836;16897;23551;6
46837;43057;39951;5
46838;30413;1250;2
46839;34284;19118;4
46840;7093;28906;4
46841;14094;5378;2
46842;32731;36059;3
46843;31005;31022;1
46844;48531;29626;2
46845;3033;22004;4
46846;2628;656;2
46847;39306;12956;5
46848;48661;29186;2
46849;15134;20432;5
46850;38530;18787;1
46851;31413;23311;3
46852;1786;44505;6
46853;2860;27097;4
46854;21119;42826;3
46855;19126;20661;6
46856;31404;37183;3
46857;20704;46407;3
46858;9244;2251;5
46859;42600;48151;1
46860;21400;3074;3
46861;8459;21865;1
46862;6333;10391;3
46863;47237;37067;3
46864;39856;35737;2
46865;16788;33641;1
46866;48749;15233;6
46867;38689;34117;6
46868;35600;28911;5
46869;12403;11207;1
46870;47687;20476;3
46871;39022;30437;4
46872;35744;9210;4
46873;24327;31914;6
46874;10971;20484;2
46875;49880;21864;2
46876;8389;18653;5
46877;39939;30590;3
46878;25567;42997;6
46879;29300;22020;4
46880;46964;46257;3
46881;31757;19675;2
46882;14315;7522;1
46883;8933;39962;3
46884;25213;28035;2
46885;6917;6160;6
46886;10052;5147;6
46887;22620;2229;5
46888;27340;29088;1
46889;22012;23135;4
46890;5301;12278;4
46891;10207;38666;3
46892;40777;13041;4
46893;25275;42708;5
46894;17387;43415;5
46895;20410;39660;3
46896;5061;16266;3
46897;31257;20472;6
46898;41884;11908;2
46899;13929;26308;6
46900;6837;43592;2
46901;8962;1577;3
46902;44372;49161;5
46903;17507;42284;2
46904;27369;25709;5
46905;46111;34593;6
46906;2897;14562;5
46907;28161;26058;5
46908;25849;38381;1
46909;49285;44387;6
46910;10660;40957;1
46911;39991;42752;6
46912;26258;44076;3
46913;21603;7962;1
46914;3633;49206;3
46915;46544;43576;2
46916;6311;9525;2
46917;23518;30464;3
46918;34578;9382;6
46919;19287;48028;3
46920;18521;8581;4
46921;20088;27430;2
46922;20850;17665;5
46923;14595;5337;4
46924;47317;34142;5
46925;14374;14517;4
46926;8765;26458;5
46927;27238;19911;3
46928;16365;19677;2
46929;41321;946;1
46930;36374;32883;3
46931;35836;37731;5
46932;5829;43372;6
46933;29242;16222;3
46934;44578;48136;2
46935;41686;30773;1
46936;25774;3267;3
46937;2438;8043;6
46938;14855;32162;5
46939;10401;46455;5
46940;33978;35994;4
46941;34303;24390;2
46942;40414;45947;3
46943;14476;25125;5
46944;16542;43502;1
46945;19104;49070;1
46946;21889;23889;1
46947;25035;46120;5
46948;48575;21047;2
46949;22651;44256;6
46950;30452;13204;4
46951;42022;30167;6
46952;33260;32709;2
46953;34292;531;5
46954;26256;25308;3
46955;46956;42488;3
46956;39554;26230;2
46957;40433;38878;4
46958;44086;40698;6
46959;21613;11981;1
46960;25571;8438;6
46961;45046;35617;2
46962;28874;22436;1
46963;19651;43718;3
46964;7183;40300;4
46965;9147;3378;1
46966;44411;29411;6
46967;3391;25513;1
46968;26739;12087;3
46969;42779;30999;2
46970;1539;7845;2
46971;36737;5965;3
46972;27741;48173;1
46973;27834;1605;1
