ID_populacije;TAKSONOMIJE_C_ID_taksonomije;TAKSONOMIJA_SELF_ID_taksonomije_self;STANISTA_ID_stanista
31440;5529;5529;3388
31441;1982;1982;319
31442;3250;3250;1333
31443;2746;2746;2665
31444;4624;4624;2422
31445;5505;5505;1677
31446;4541;4541;4349
31447;3538;3538;1774
31448;5195;5195;599
31449;4778;4778;2366
31450;1570;1570;3216
31451;1873;1873;1033
31452;5979;5979;2075
31453;4131;4131;939
31454;1269;1269;2896
31455;4044;4044;814
31456;5096;5096;3959
31457;3966;3966;4021
31458;3997;3997;1168
31459;4150;4150;906
31460;3972;3972;3563
31461;4315;4315;3493
31462;1798;1798;4300
31463;2503;2503;1271
31464;2642;2642;4429
31465;2098;2098;67
31466;5238;5238;1800
31467;2834;2834;3508
31468;5341;5341;1540
31469;3138;3138;1548
31470;6176;6176;624
31471;2384;2384;1449
31472;2681;2681;2478
31473;4399;4399;1285
31474;5157;5157;973
31475;5725;5725;968
31476;2121;2121;5
31477;1732;1732;3861
31478;2073;2073;4056
31479;6090;6090;728
31480;5029;5029;197
31481;5219;5219;3043
31482;3149;3149;3515
31483;5858;5858;3630
31484;1445;1445;1086
31485;5574;5574;4358
31486;6075;6075;3983
31487;5069;5069;3963
31488;6217;6217;3950
31489;4570;4570;3852
31490;4240;4240;406
31491;3987;3987;3502
31492;5322;5322;2639
31493;3175;3175;4975
31494;4303;4303;1067
31495;5279;5279;2371
31496;4045;4045;25
31497;2852;2852;3162
31498;3017;3017;2797
31499;2872;2872;1496
31500;3694;3694;1664
31501;5855;5855;2142
31502;3891;3891;3752
31503;2225;2225;779
31504;4418;4418;1555
31505;5128;5128;455
31506;3257;3257;4706
31507;4118;4118;2057
31508;5375;5375;1622
31509;2719;2719;2545
31510;5940;5940;1248
31511;2950;2950;3486
31512;4931;4931;4696
31513;1341;1341;4353
31514;2586;2586;824
31515;1844;1844;1484
31516;4880;4880;1222
31517;6118;6118;1675
31518;5948;5948;2063
31519;2240;2240;2450
31520;4402;4402;1213
31521;4940;4940;3332
31522;1631;1631;1369
31523;5794;5794;4
31524;3759;3759;1618
31525;1430;1430;3230
31526;4569;4569;1929
31527;5435;5435;538
31528;5312;5312;3734
31529;5715;5715;517
31530;5159;5159;169
31531;2956;2956;765
31532;3372;3372;2967
31533;1904;1904;4111
31534;6049;6049;718
31535;4758;4758;4436
31536;4719;4719;3935
31537;4379;4379;4021
31538;1985;1985;1874
31539;2295;2295;2907
31540;4554;4554;1366
31541;2460;2460;4307
31542;6072;6072;1095
31543;3232;3232;3972
31544;1795;1795;324
31545;4490;4490;15
31546;3063;3063;4941
31547;3644;3644;4885
31548;2602;2602;2591
31549;5805;5805;1771
31550;5993;5993;1002
31551;5535;5535;250
31552;5239;5239;1911
31553;2362;2362;386
31554;6194;6194;4944
31555;5870;5870;241
31556;5060;5060;662
31557;3316;3316;4352
31558;5632;5632;2515
31559;4659;4659;3464
31560;1446;1446;3494
31561;1985;1985;1326
31562;3491;3491;248
31563;4026;4026;3327
31564;5386;5386;3825
31565;4357;4357;214
31566;3355;3355;3855
31567;3793;3793;1309
31568;2956;2956;46
31569;4387;4387;2853
31570;3376;3376;3390
31571;3063;3063;4645
31572;4346;4346;111
31573;5159;5159;4735
31574;4068;4068;1280
31575;4231;4231;2913
31576;2761;2761;614
31577;3823;3823;1346
31578;5004;5004;4163
31579;4270;4270;1002
31580;2535;2535;2581
31581;6258;6258;29
31582;1619;1619;3928
31583;2220;2220;372
31584;6150;6150;4083
31585;2581;2581;4180
31586;3370;3370;657
31587;5316;5316;1886
31588;4409;4409;1204
31589;5389;5389;438
31590;4047;4047;1749
31591;2431;2431;2477
31592;2844;2844;4176
31593;1606;1606;422
31594;3649;3649;3313
31595;1344;1344;3913
31596;4098;4098;4081
31597;2090;2090;4861
31598;4483;4483;4441
31599;4689;4689;901
31600;4931;4931;3402
31601;4945;4945;290
31602;3552;3552;1908
31603;2071;2071;1732
31604;2367;2367;2392
31605;4761;4761;4079
31606;4567;4567;2668
31607;5423;5423;665
31608;5083;5083;4747
31609;5948;5948;2350
31610;5370;5370;4739
31611;3864;3864;2118
31612;4085;4085;2350
31613;5524;5524;3727
31614;2509;2509;2706
31615;3096;3096;738
31616;3812;3812;621
31617;1787;1787;1135
31618;3560;3560;3671
31619;5865;5865;4573
31620;4945;4945;2178
31621;5989;5989;2952
31622;5571;5571;3186
31623;4873;4873;1133
31624;2932;2932;3913
31625;5591;5591;577
31626;2065;2065;2352
31627;1806;1806;827
31628;2018;2018;2822
31629;2252;2252;4216
31630;3508;3508;435
31631;4376;4376;1701
31632;3931;3931;263
31633;5403;5403;3889
31634;5830;5830;3453
31635;5872;5872;3587
31636;5522;5522;3558
31637;5457;5457;2857
31638;3085;3085;2853
31639;3902;3902;2759
31640;5266;5266;171
31641;3841;3841;4905
31642;3184;3184;1607
31643;6216;6216;1606
31644;1345;1345;4824
31645;2810;2810;3420
31646;5000;5000;3422
31647;1468;1468;3655
31648;5693;5693;1938
31649;4816;4816;4501
31650;2717;2717;2507
31651;1477;1477;1572
31652;4570;4570;4517
31653;3053;3053;2452
31654;4590;4590;842
31655;4612;4612;1137
31656;4926;4926;1856
31657;1541;1541;4529
31658;2923;2923;727
31659;2573;2573;135
31660;4590;4590;3988
31661;1791;1791;2160
31662;4160;4160;1075
31663;4902;4902;1868
31664;2338;2338;3417
31665;2127;2127;2267
31666;1915;1915;644
31667;2438;2438;2012
31668;4818;4818;1635
31669;3335;3335;4221
31670;2988;2988;2347
31671;3930;3930;1243
31672;5234;5234;423
31673;4718;4718;1270
31674;3421;3421;2011
31675;3281;3281;3287
31676;4088;4088;1935
31677;3037;3037;1987
31678;6176;6176;121
31679;2559;2559;4894
31680;4548;4548;3009
31681;2016;2016;2474
31682;4799;4799;1510
31683;2252;2252;1850
31684;6188;6188;1881
31685;4434;4434;1313
31686;2165;2165;3400
31687;5917;5917;2863
31688;5555;5555;3025
31689;3877;3877;3234
31690;3132;3132;4659
31691;1394;1394;1809
31692;2957;2957;2355
31693;5459;5459;1261
31694;4626;4626;2110
31695;4000;4000;1448
31696;3515;3515;127
31697;1477;1477;2780
31698;5209;5209;1757
31699;4209;4209;4016
31700;3019;3019;3935
31701;5928;5928;2660
31702;2323;2323;3783
31703;1494;1494;3806
31704;4027;4027;522
31705;3893;3893;1362
31706;5077;5077;389
31707;5966;5966;4173
31708;2654;2654;1969
31709;5611;5611;100
31710;4990;4990;3961
31711;2863;2863;3005
31712;5814;5814;2200
31713;4669;4669;3869
31714;5191;5191;2952
31715;5106;5106;3324
31716;1558;1558;919
31717;5522;5522;4602
31718;4603;4603;4033
31719;5822;5822;1445
31720;4601;4601;2718
31721;1860;1860;3058
31722;1295;1295;2919
31723;5431;5431;4868
31724;3292;3292;2857
31725;1749;1749;4743
31726;3067;3067;3812
31727;2127;2127;875
31728;3565;3565;3665
31729;5056;5056;3374
31730;4783;4783;4230
31731;3656;3656;2804
31732;3390;3390;1439
31733;5314;5314;3836
31734;2373;2373;1531
31735;1942;1942;2107
31736;3476;3476;2556
31737;2941;2941;4417
31738;5137;5137;2502
31739;5290;5290;2766
31740;1990;1990;3199
31741;2721;2721;2912
31742;3769;3769;3789
31743;2114;2114;1199
31744;6026;6026;1701
31745;2344;2344;4395
31746;5885;5885;4863
31747;5731;5731;814
31748;3816;3816;4813
31749;4090;4090;1450
31750;6220;6220;1159
31751;3530;3530;3942
31752;2098;2098;4854
31753;4500;4500;38
31754;3612;3612;1021
31755;4972;4972;3447
31756;5533;5533;2379
31757;2144;2144;2730
31758;1806;1806;3674
31759;1602;1602;248
31760;1424;1424;3420
31761;4454;4454;1289
31762;4770;4770;4205
31763;4075;4075;2837
31764;1448;1448;4180
31765;3790;3790;2526
31766;1785;1785;73
31767;2188;2188;3524
31768;5320;5320;1371
31769;2563;2563;1073
31770;2021;2021;3497
31771;4818;4818;2793
31772;3640;3640;4289
31773;5095;5095;4208
31774;4592;4592;2225
31775;4575;4575;2801
31776;5707;5707;691
31777;4163;4163;3168
31778;4525;4525;4601
31779;3603;3603;1287
31780;4989;4989;171
31781;4304;4304;3150
31782;2663;2663;1295
31783;3890;3890;2443
31784;5083;5083;303
31785;4964;4964;2983
31786;5892;5892;4111
31787;3183;3183;2642
31788;2324;2324;2623
31789;5082;5082;4364
31790;6098;6098;84
31791;4572;4572;3443
31792;2660;2660;2728
31793;5949;5949;2708
31794;5507;5507;1193
31795;1974;1974;2102
31796;2957;2957;355
31797;5408;5408;3581
31798;4430;4430;4646
31799;3103;3103;2492
31800;2034;2034;3986
31801;3510;3510;1169
31802;5063;5063;4692
31803;5284;5284;4745
31804;2647;2647;2911
31805;2113;2113;4526
31806;4650;4650;1495
31807;5068;5068;4552
31808;4697;4697;1452
31809;6072;6072;755
31810;3966;3966;4417
31811;1831;1831;2369
31812;5323;5323;2481
31813;3877;3877;3772
31814;3288;3288;3960
31815;3371;3371;2327
31816;2577;2577;3681
31817;4153;4153;587
31818;2938;2938;885
31819;1532;1532;778
31820;1367;1367;917
31821;1718;1718;119
31822;5140;5140;931
31823;4685;4685;1794
31824;1917;1917;1865
31825;1860;1860;952
31826;2883;2883;2853
31827;4679;4679;3750
31828;5025;5025;3864
31829;1780;1780;598
31830;3144;3144;1843
31831;2355;2355;473
31832;3391;3391;1246
31833;5860;5860;3620
31834;1342;1342;1884
31835;5955;5955;3163
31836;4345;4345;2032
31837;3182;3182;1247
31838;4533;4533;3363
31839;2431;2431;149
31840;4306;4306;1185
31841;4270;4270;3111
31842;2523;2523;1041
31843;6001;6001;3257
31844;3996;3996;657
31845;4038;4038;1940
31846;5248;5248;1158
31847;5461;5461;491
31848;4713;4713;750
31849;4152;4152;4677
31850;2137;2137;3153
31851;5855;5855;3461
31852;4662;4662;936
31853;2308;2308;4380
31854;4144;4144;3042
31855;1744;1744;1318
31856;5896;5896;2379
31857;1576;1576;3392
31858;2510;2510;4127
31859;6250;6250;4314
31860;2416;2416;2171
31861;1541;1541;2195
31862;2503;2503;3044
31863;2143;2143;2510
31864;6235;6235;3994
31865;3441;3441;3350
31866;2970;2970;2180
31867;5965;5965;3727
31868;3832;3832;1886
31869;3956;3956;1990
31870;5013;5013;2318
31871;5917;5917;2716
31872;2296;2296;3053
31873;2795;2795;2794
31874;4798;4798;106
31875;5459;5459;4197
31876;3676;3676;4003
31877;1290;1290;3983
31878;1977;1977;902
31879;5064;5064;3227
31880;2973;2973;1680
31881;4816;4816;3103
31882;2092;2092;4529
31883;1799;1799;3016
31884;1810;1810;2755
31885;6082;6082;2414
31886;5187;5187;1188
31887;5757;5757;2172
31888;2001;2001;1480
31889;5938;5938;2624
31890;5496;5496;2969
31891;3992;3992;1715
31892;1431;1431;186
31893;1858;1858;4670
31894;5776;5776;1719
31895;4560;4560;1551
31896;4854;4854;3225
31897;1497;1497;271
31898;4038;4038;4198
31899;6158;6158;2441
31900;4278;4278;2874
31901;1899;1899;3345
31902;1522;1522;4700
31903;1829;1829;675
31904;5064;5064;2273
31905;6263;6263;1713
31906;5557;5557;1435
31907;2845;2845;1297
31908;5808;5808;3710
31909;2040;2040;2870
31910;6238;6238;2848
31911;4170;4170;2104
31912;5222;5222;924
31913;5239;5239;2811
31914;5659;5659;2477
31915;4870;4870;401
31916;1881;1881;4739
31917;5277;5277;4316
31918;5766;5766;857
31919;2025;2025;264
31920;6008;6008;215
31921;6188;6188;101
31922;3775;3775;1645
31923;3304;3304;4085
31924;1762;1762;3130
31925;1863;1863;3674
31926;5709;5709;3652
31927;2779;2779;4546
31928;2686;2686;799
31929;5006;5006;2358
31930;5240;5240;3942
31931;3209;3209;1818
31932;4499;4499;3628
31933;4795;4795;722
31934;2171;2171;4095
31935;6074;6074;3425
31936;2216;2216;3337
31937;4889;4889;3527
31938;4350;4350;3894
31939;2130;2130;2927
31940;5127;5127;872
31941;5518;5518;3764
31942;2250;2250;4605
31943;2430;2430;374
31944;2260;2260;3618
31945;5637;5637;4207
31946;3182;3182;3977
31947;4024;4024;4490
31948;5281;5281;2679
31949;3733;3733;2576
31950;6107;6107;3076
31951;1965;1965;4622
31952;1659;1659;1294
31953;2650;2650;4053
31954;6173;6173;2015
31955;3713;3713;3483
31956;5135;5135;2477
31957;5533;5533;4348
31958;3944;3944;941
31959;5722;5722;4178
31960;4141;4141;719
31961;2804;2804;3141
31962;3083;3083;3450
31963;2590;2590;637
31964;3019;3019;4027
31965;4492;4492;1662
31966;2091;2091;793
31967;5288;5288;3922
31968;2892;2892;2580
31969;4075;4075;2841
31970;4721;4721;1904
31971;4385;4385;4672
31972;2974;2974;2101
31973;5207;5207;4683
31974;3444;3444;2049
31975;1675;1675;1592
31976;2949;2949;1997
31977;4690;4690;3716
31978;1598;1598;1386
31979;4420;4420;835
31980;2923;2923;4090
31981;4506;4506;559
31982;1774;1774;1836
31983;3902;3902;1494
31984;2812;2812;1760
31985;1935;1935;4927
31986;1354;1354;4046
31987;2681;2681;4845
31988;5102;5102;6
31989;2227;2227;266
31990;3311;3311;1935
31991;5477;5477;4649
31992;3763;3763;4491
31993;1453;1453;1952
31994;5163;5163;1608
31995;4554;4554;543
31996;1314;1314;650
31997;5745;5745;406
31998;2212;2212;4964
31999;4746;4746;1182
32000;2541;2541;3346
32001;1370;1370;4536
32002;1966;1966;4755
32003;4041;4041;4830
32004;5805;5805;3008
32005;2153;2153;4235
32006;4850;4850;3689
32007;4449;4449;3309
32008;5260;5260;2464
32009;5946;5946;2733
32010;2175;2175;1761
32011;3487;3487;4976
32012;5859;5859;2806
32013;5648;5648;1127
32014;5023;5023;1812
32015;2366;2366;1703
32016;5020;5020;3650
32017;4716;4716;4502
32018;3060;3060;1352
32019;4593;4593;4402
32020;5783;5783;3294
32021;2676;2676;996
32022;5982;5982;2302
32023;4420;4420;964
32024;1791;1791;171
32025;4455;4455;2800
32026;1346;1346;4404
32027;2739;2739;2864
32028;5020;5020;1380
32029;4515;4515;3461
32030;5045;5045;3871
32031;3615;3615;2716
32032;4706;4706;2631
32033;5402;5402;4805
32034;5891;5891;3379
32035;1290;1290;2038
32036;2951;2951;2844
32037;4829;4829;1650
32038;3332;3332;4515
32039;3051;3051;3639
32040;4324;4324;1367
32041;3156;3156;1581
32042;4748;4748;4850
32043;6236;6236;3708
32044;2031;2031;3662
32045;3573;3573;3026
32046;1301;1301;1887
32047;3088;3088;2766
32048;5297;5297;675
32049;5300;5300;3760
32050;2479;2479;3380
32051;4358;4358;795
32052;4479;4479;2309
32053;4391;4391;1480
32054;2740;2740;512
32055;4059;4059;3439
32056;2181;2181;2904
32057;6241;6241;4810
32058;5380;5380;288
32059;3079;3079;4035
32060;4274;4274;1202
32061;3081;3081;472
32062;3172;3172;1704
32063;1899;1899;772
32064;1474;1474;1193
32065;4405;4405;2064
32066;2895;2895;896
32067;5231;5231;4935
32068;4285;4285;4367
32069;2446;2446;2852
32070;2444;2444;1473
32071;2581;2581;4954
32072;5903;5903;548
32073;2198;2198;4378
32074;3470;3470;422
32075;1305;1305;1100
32076;4219;4219;1208
32077;1525;1525;4047
32078;3455;3455;1575
32079;3607;3607;3561
32080;3492;3492;4388
32081;2291;2291;4129
32082;4593;4593;4320
32083;3371;3371;1051
32084;4198;4198;3257
32085;3031;3031;3646
32086;6033;6033;4821
32087;5045;5045;1932
32088;5681;5681;4531
32089;1439;1439;2910
32090;2644;2644;4519
32091;4076;4076;48
32092;4609;4609;2851
32093;4506;4506;4420
32094;4373;4373;2590
32095;2196;2196;4452
32096;1425;1425;1031
32097;3639;3639;3617
32098;2653;2653;1797
32099;2621;2621;1795
32100;5510;5510;4361
32101;4954;4954;3668
32102;4729;4729;4708
32103;3185;3185;4830
32104;5494;5494;466
32105;4490;4490;4252
32106;2364;2364;544
32107;3027;3027;1209
32108;4247;4247;2692
32109;1883;1883;3729
32110;1309;1309;4667
32111;2267;2267;2968
32112;5993;5993;1784
32113;1810;1810;3181
32114;3650;3650;4943
32115;2854;2854;3795
32116;5688;5688;491
32117;5617;5617;2930
32118;1466;1466;3846
32119;6193;6193;427
32120;1517;1517;4344
32121;6062;6062;2112
32122;1832;1832;2673
32123;5316;5316;1509
32124;2448;2448;771
32125;4717;4717;1593
32126;5834;5834;810
32127;1353;1353;1379
32128;2262;2262;199
32129;2605;2605;2825
32130;1992;1992;4275
32131;3875;3875;4245
32132;2591;2591;1869
32133;5171;5171;4936
32134;2088;2088;4525
32135;4267;4267;4588
32136;3408;3408;3525
32137;5039;5039;4241
32138;3493;3493;1473
32139;5218;5218;1303
32140;1927;1927;3685
32141;6206;6206;4155
32142;2547;2547;2801
32143;1630;1630;3785
32144;3982;3982;1814
32145;2642;2642;81
32146;5637;5637;644
32147;3833;3833;4935
32148;3086;3086;3859
32149;2970;2970;2193
32150;1666;1666;975
32151;2886;2886;1910
32152;4196;4196;3789
32153;3580;3580;3380
32154;3966;3966;1706
32155;4696;4696;3025
32156;2574;2574;388
32157;4076;4076;2013
32158;5940;5940;307
32159;4327;4327;378
32160;3460;3460;2741
32161;5414;5414;102
32162;3583;3583;3718
32163;1500;1500;4708
32164;2574;2574;4432
32165;5707;5707;4756
32166;2994;2994;393
32167;3869;3869;4785
32168;4893;4893;2949
32169;3854;3854;4833
32170;4188;4188;539
32171;2346;2346;623
32172;2660;2660;4100
32173;4557;4557;4769
32174;5739;5739;1258
32175;1595;1595;1390
32176;4228;4228;2386
32177;2593;2593;381
32178;1424;1424;1834
32179;1967;1967;2787
32180;1450;1450;4059
32181;5380;5380;285
32182;1977;1977;2804
32183;4524;4524;687
32184;4579;4579;2070
32185;2241;2241;1686
32186;1914;1914;4458
32187;3520;3520;4124
32188;1566;1566;1641
32189;2331;2331;4157
32190;2473;2473;1018
32191;3598;3598;1033
32192;5247;5247;3969
32193;5735;5735;650
32194;1554;1554;4098
32195;3585;3585;3486
32196;5690;5690;2068
32197;2455;2455;2735
32198;2154;2154;3140
32199;5706;5706;1753
32200;2097;2097;154
32201;5755;5755;2431
32202;4518;4518;2824
32203;4398;4398;2175
32204;2763;2763;1583
32205;2713;2713;2537
32206;4295;4295;2059
32207;3919;3919;2090
32208;1974;1974;4973
32209;1939;1939;1704
32210;4042;4042;2419
32211;4293;4293;2511
32212;2777;2777;1530
32213;4899;4899;1160
32214;4549;4549;927
32215;5758;5758;1992
32216;2435;2435;4310
32217;3791;3791;4521
32218;5906;5906;1648
32219;4171;4171;4640
32220;6054;6054;4121
32221;4325;4325;917
32222;1762;1762;743
32223;5001;5001;3843
32224;1809;1809;1010
32225;3547;3547;3547
32226;4938;4938;1160
32227;4513;4513;2577
32228;5122;5122;4948
32229;2821;2821;4094
32230;2717;2717;855
32231;5807;5807;3910
32232;5240;5240;2033
32233;4141;4141;2951
32234;1342;1342;4153
32235;3532;3532;4887
32236;3101;3101;3107
32237;3628;3628;3543
32238;4387;4387;3328
32239;1583;1583;937
32240;5195;5195;2510
32241;1309;1309;4636
32242;4386;4386;3087
32243;4738;4738;1503
32244;2524;2524;2045
32245;3475;3475;3404
32246;2304;2304;4701
32247;4962;4962;4879
32248;2195;2195;2713
32249;2232;2232;2151
32250;2847;2847;216
32251;6211;6211;613
32252;5338;5338;3665
32253;5772;5772;4510
32254;4675;4675;32
32255;1322;1322;1707
32256;6248;6248;661
32257;4763;4763;1006
32258;5324;5324;4432
32259;4764;4764;861
32260;1566;1566;3419
32261;3319;3319;4860
32262;4200;4200;2491
32263;3486;3486;678
32264;4772;4772;4638
32265;2798;2798;1652
32266;5553;5553;551
32267;2367;2367;4880
32268;1715;1715;2158
32269;2419;2419;805
32270;3580;3580;461
32271;5558;5558;172
32272;2093;2093;3767
32273;3817;3817;4212
32274;2970;2970;4304
32275;3051;3051;3488
32276;1999;1999;1269
32277;5496;5496;987
32278;3064;3064;1146
32279;5037;5037;2351
32280;5535;5535;484
32281;5325;5325;1787
32282;1289;1289;2323
32283;4663;4663;1795
32284;5194;5194;2515
32285;5024;5024;2846
32286;2867;2867;2167
32287;2924;2924;2634
32288;5353;5353;3367
32289;1328;1328;3041
32290;3405;3405;449
32291;1978;1978;3050
32292;1443;1443;1678
32293;4261;4261;2018
32294;6157;6157;2053
32295;2826;2826;1587
32296;5525;5525;2285
32297;2241;2241;4774
32298;3737;3737;4762
32299;3898;3898;3379
32300;3028;3028;4016
32301;5762;5762;468
32302;5029;5029;2307
32303;4255;4255;553
32304;4090;4090;4599
32305;4542;4542;2706
32306;4909;4909;1895
32307;1932;1932;3800
32308;6081;6081;4622
32309;5698;5698;2972
32310;2086;2086;2421
32311;4859;4859;3471
32312;2469;2469;826
32313;2666;2666;1457
32314;5834;5834;3172
32315;4584;4584;2790
32316;1878;1878;3541
32317;2048;2048;3376
32318;4634;4634;479
32319;1989;1989;4924
32320;2844;2844;498
32321;4448;4448;1929
32322;4469;4469;129
32323;2822;2822;405
32324;3535;3535;4295
32325;2305;2305;532
32326;1332;1332;1136
32327;3062;3062;3130
32328;5618;5618;4848
32329;6173;6173;756
32330;5626;5626;4703
32331;2637;2637;3845
32332;5250;5250;2899
32333;4853;4853;4859
32334;1379;1379;3133
32335;1322;1322;1584
32336;2460;2460;145
32337;5913;5913;4964
32338;2001;2001;2768
32339;2572;2572;651
32340;3986;3986;4718
32341;4055;4055;3081
32342;3435;3435;3112
32343;1571;1571;4800
32344;2429;2429;1932
32345;5603;5603;2562
32346;4153;4153;1576
32347;2744;2744;4430
32348;2611;2611;1474
32349;5389;5389;3127
32350;3358;3358;2163
32351;2174;2174;2140
32352;2082;2082;4532
32353;2930;2930;4655
32354;3428;3428;3298
32355;4791;4791;4707
32356;4016;4016;193
32357;5417;5417;2335
32358;2161;2161;4418
32359;3778;3778;1841
32360;4417;4417;382
32361;4373;4373;2480
32362;2821;2821;4504
32363;1545;1545;4888
32364;2852;2852;1069
32365;4861;4861;2560
32366;2976;2976;2955
32367;1471;1471;4464
32368;2938;2938;2395
32369;1430;1430;71
32370;3128;3128;203
32371;5715;5715;2034
32372;1348;1348;503
32373;3647;3647;406
32374;6206;6206;4437
32375;6149;6149;2806
32376;4753;4753;1099
32377;4000;4000;4305
32378;3334;3334;2173
32379;3724;3724;2760
32380;3927;3927;1657
32381;2026;2026;376
32382;4293;4293;2849
32383;5661;5661;674
32384;5370;5370;4144
32385;4187;4187;2020
32386;3799;3799;2081
32387;3652;3652;4608
32388;4320;4320;4957
32389;1472;1472;216
32390;5075;5075;1040
32391;5167;5167;2253
32392;5944;5944;2872
32393;5920;5920;605
32394;4620;4620;4747
32395;4851;4851;86
32396;5421;5421;2525
32397;2092;2092;600
32398;2102;2102;2436
32399;3545;3545;446
32400;5167;5167;2546
32401;1512;1512;2718
32402;2688;2688;1230
32403;4195;4195;3614
32404;2329;2329;2934
32405;6092;6092;620
32406;3229;3229;153
32407;1353;1353;135
32408;2993;2993;3817
32409;3989;3989;1446
32410;5976;5976;4931
32411;3644;3644;2639
32412;3988;3988;4293
32413;2482;2482;3688
32414;3917;3917;1884
32415;2464;2464;3499
32416;2563;2563;1839
32417;5022;5022;530
32418;2770;2770;3797
32419;3887;3887;972
32420;6202;6202;4772
32421;3216;3216;3535
32422;4204;4204;4138
32423;3616;3616;818
32424;4736;4736;1699
32425;3860;3860;4730
