ID_akcija;datum;POPULACIJE_ID_populacije;TIPOVI_AKCIJA_ID_tipa_akcije;TIMOVI_ID_tima;REZERVOARI_ID_rezervoara
18622;2023-11-03;35618;1;226;
18623;2021-02-17;5848;2;63;
18624;2020-04-24;13212;1;131;623
18625;2021-10-18;9583;6;2;411
18626;2020-06-12;41581;3;78;541
18627;2021-09-26;26383;3;39;803
18628;2020-08-21;43344;7;2;401
18629;2022-02-15;34558;5;73;809
18630;2022-07-22;12872;4;20;
18631;2023-11-24;2091;5;88;400
18632;2022-03-06;11914;1;40;
18633;2021-11-10;43465;5;456;
18634;2021-05-30;23732;5;170;259
18635;2021-11-27;43515;6;139;658
18636;2022-11-16;7702;5;377;141
18637;2021-06-28;47880;6;84;
18638;2022-07-31;7221;2;223;963
18639;2021-04-08;27361;7;307;680
18640;2020-07-06;29218;2;463;
18641;2023-04-22;8826;2;347;88
18642;2021-11-23;14739;5;121;
18643;2023-11-11;20176;7;483;
18644;2022-12-09;1800;1;1;349
18645;2020-09-23;46160;5;55;743
18646;2023-09-20;2653;2;181;
18647;2022-01-18;20791;3;467;433
18648;2020-06-30;22715;7;63;146
18649;2021-09-08;43386;2;106;
18650;2022-08-29;22108;1;239;
18651;2020-05-07;38850;4;193;
18652;2020-10-24;41549;6;73;473
18653;2020-03-23;17493;2;105;
18654;2022-10-30;41582;2;245;741
18655;2021-06-09;2737;1;475;534
18656;2021-10-01;15376;1;76;
18657;2020-05-16;27195;5;250;985
18658;2020-09-24;47349;6;151;649
18659;2020-05-31;12841;4;408;414
18660;2020-04-30;43810;3;80;567
18661;2021-06-28;13876;7;172;612
18662;2022-10-03;30470;1;193;972
18663;2022-11-04;23665;7;72;87
18664;2023-12-30;11291;4;63;91
18665;2021-02-25;11460;6;414;
18666;2022-03-25;26020;6;292;271
18667;2020-10-08;12934;3;161;283
18668;2022-06-19;42763;4;56;299
18669;2023-06-28;36002;5;198;
18670;2022-09-22;16787;4;440;408
18671;2022-04-04;22930;6;415;965
18672;2021-11-05;37392;4;239;244
18673;2021-05-07;26542;6;452;612
18674;2021-11-14;42584;6;272;452
18675;2020-07-21;9687;2;500;
18676;2023-01-04;36033;6;311;559
18677;2020-02-28;35149;1;493;430
18678;2020-07-09;36224;5;120;993
18679;2020-08-07;27506;6;329;
18680;2022-11-13;19461;2;153;575
18681;2023-05-11;13663;4;210;462
18682;2023-12-19;28421;5;393;
18683;2023-10-13;26636;6;382;932
18684;2021-03-29;28914;5;157;
18685;2021-10-24;8731;1;469;195
18686;2022-01-07;42104;6;137;358
18687;2020-06-07;30394;2;438;979
18688;2020-08-12;33330;1;496;965
18689;2020-06-16;31096;3;342;
18690;2021-09-09;32588;6;134;474
18691;2021-10-25;9107;4;153;
18692;2023-10-19;19339;4;390;401
18693;2021-05-21;13962;2;227;
18694;2023-09-04;24438;6;155;816
18695;2022-02-15;21429;1;274;611
18696;2020-12-26;36495;2;449;
18697;2023-05-13;15189;2;411;293
18698;2022-12-16;35683;5;441;
18699;2021-09-08;30776;1;143;816
18700;2023-10-10;25288;1;66;155
18701;2022-01-02;23198;1;60;118
18702;2021-03-10;36147;1;289;
18703;2022-08-30;34574;6;396;44
18704;2023-02-09;40029;3;280;321
18705;2021-11-10;30517;3;21;23
18706;2023-08-31;42394;7;426;623
18707;2020-11-01;18002;6;130;
18708;2020-05-31;41792;6;343;398
18709;2022-03-31;42426;4;407;
18710;2022-07-19;19220;6;183;602
18711;2022-07-19;21438;3;471;
18712;2023-05-30;10166;7;352;120
18713;2020-12-14;2124;4;239;13
18714;2022-03-14;37382;3;33;600
18715;2021-11-26;46284;5;152;619
18716;2022-01-31;17078;3;63;353
18717;2022-06-04;32045;7;168;588
18718;2020-10-05;8221;2;278;621
18719;2021-06-01;6463;7;30;909
18720;2023-07-11;16840;1;4;
18721;2023-12-06;40554;1;102;889
18722;2022-11-21;6535;7;447;57
18723;2023-03-03;21668;5;188;247
18724;2022-06-19;41728;1;322;
18725;2021-09-03;34434;7;210;87
18726;2021-02-27;46578;4;444;650
18727;2023-10-11;40842;7;411;195
18728;2021-07-29;44214;5;213;758
18729;2021-02-06;26150;7;387;491
18730;2021-02-25;39646;3;460;133
18731;2023-08-30;20112;5;410;71
18732;2022-11-02;31995;4;277;98
18733;2021-06-10;35748;7;350;665
18734;2020-05-22;29149;3;385;145
18735;2023-07-09;1334;7;315;
18736;2020-11-12;17604;1;462;736
18737;2023-01-21;3291;4;180;645
18738;2022-07-01;7736;2;153;343
18739;2021-03-06;8454;5;370;227
18740;2022-08-03;20801;1;177;308
18741;2020-02-29;22051;3;393;
18742;2020-10-24;38553;6;56;934
18743;2023-09-17;37342;3;389;956
18744;2023-09-16;28970;5;439;
18745;2022-11-08;43613;2;337;298
18746;2021-02-01;35231;6;214;521
18747;2023-12-19;3284;6;297;11
18748;2023-08-12;45266;2;200;294
18749;2020-11-25;14827;1;466;919
18750;2020-10-30;13344;1;133;988
18751;2022-08-18;4068;5;130;
18752;2021-12-05;43133;5;338;663
18753;2021-05-12;43738;4;420;
18754;2021-03-01;8910;3;262;
18755;2020-08-08;24481;5;262;927
18756;2020-10-27;1600;4;17;127
18757;2023-11-14;37969;5;178;
18758;2023-04-28;11675;5;117;631
18759;2023-03-01;45188;7;378;
18760;2021-01-21;4162;4;13;
18761;2021-09-01;40266;6;274;893
18762;2023-11-26;32267;7;235;860
18763;2023-03-23;10639;1;91;602
18764;2021-04-03;47344;6;335;65
18765;2021-01-30;27952;4;159;61
18766;2022-09-24;44229;6;48;411
18767;2023-09-28;47883;7;161;
18768;2022-01-17;17525;2;148;585
18769;2021-10-30;31080;7;148;63
18770;2023-04-22;49669;2;163;318
18771;2023-02-21;41854;2;190;437
18772;2020-10-23;23902;7;159;
18773;2023-06-14;25559;2;22;345
18774;2020-01-13;40784;1;64;684
18775;2022-10-05;47919;6;180;
18776;2020-04-18;37104;5;144;
18777;2021-01-18;4917;2;446;746
18778;2021-09-13;11943;7;17;
18779;2020-06-10;35235;7;485;518
18780;2022-05-13;44414;7;467;560
18781;2020-07-31;42947;3;82;571
18782;2021-11-08;9310;2;162;871
18783;2023-10-28;31539;7;427;969
18784;2022-07-03;13471;6;414;624
18785;2020-05-12;391;3;352;142
18786;2022-04-11;6126;1;207;199
18787;2020-03-28;5474;1;121;926
18788;2020-09-21;16647;1;199;536
18789;2021-05-29;42653;6;491;
18790;2022-07-26;2216;6;301;230
18791;2023-03-31;38538;2;269;986
18792;2022-09-24;7040;1;336;
18793;2020-11-06;27659;6;369;511
18794;2021-07-07;35157;5;140;
18795;2023-02-13;23086;5;257;587
18796;2022-10-17;21777;6;297;41
18797;2022-05-01;44470;1;44;
18798;2021-01-29;22933;5;289;417
18799;2022-09-19;43037;3;303;206
18800;2021-02-17;45682;2;29;305
18801;2021-08-09;19506;1;17;370
18802;2021-01-16;1264;4;348;
18803;2023-05-11;43294;5;273;415
18804;2021-05-20;31551;4;71;680
18805;2023-08-18;21657;3;419;
18806;2022-02-13;22822;2;446;242
18807;2023-02-15;46051;7;397;107
18808;2021-04-26;42961;3;303;127
18809;2020-05-31;37755;5;471;
18810;2022-02-06;10480;5;416;435
18811;2022-08-14;48051;4;65;48
18812;2022-03-10;14181;7;287;265
18813;2023-10-09;7972;5;337;
18814;2021-09-21;32395;1;38;
18815;2020-04-16;23503;6;95;958
18816;2021-11-23;41730;7;104;975
18817;2023-12-04;48992;1;229;800
18818;2023-12-14;17752;6;196;
18819;2021-02-01;19418;5;414;
18820;2021-11-23;13081;5;63;340
18821;2020-12-18;41460;2;429;830
18822;2021-06-02;11287;3;297;608
18823;2020-03-04;38338;7;499;91
18824;2020-07-19;6492;4;245;947
18825;2021-11-11;33241;6;421;517
18826;2021-11-08;43727;2;134;296
18827;2021-08-19;3690;3;333;968
18828;2023-05-08;49567;6;86;
18829;2022-06-17;39660;4;18;
18830;2023-07-26;10518;6;10;859
18831;2021-09-15;33191;6;11;629
18832;2022-10-29;47410;1;449;429
18833;2021-05-04;44306;1;123;
18834;2023-02-02;29907;3;107;190
18835;2020-12-30;19167;2;443;947
18836;2021-03-29;30946;6;109;232
18837;2022-03-08;16738;5;252;288
18838;2022-03-26;7285;4;107;94
18839;2020-10-14;33792;1;406;858
18840;2023-10-23;28574;4;41;
18841;2021-01-24;42123;2;16;8
18842;2020-04-10;28226;7;472;476
18843;2021-09-10;47884;1;11;
18844;2023-06-18;47217;2;128;982
18845;2021-02-13;7021;1;303;740
18846;2021-04-18;44261;6;255;
18847;2023-12-24;20813;5;403;
18848;2020-11-24;44352;6;18;
18849;2022-09-10;17004;3;53;546
18850;2022-12-25;25497;5;40;
18851;2020-10-28;2662;3;492;281
18852;2020-05-25;22301;4;81;569
18853;2020-10-22;27617;2;36;781
18854;2023-02-01;18363;2;164;
18855;2021-12-22;24645;5;122;989
18856;2022-06-18;10271;5;79;652
18857;2021-08-22;9741;5;213;592
18858;2020-07-26;15825;4;100;
18859;2022-08-16;24592;1;497;688
18860;2022-07-12;44090;4;469;147
18861;2020-11-07;18687;1;415;819
18862;2020-12-08;32570;5;444;751
18863;2021-05-10;13088;1;52;490
18864;2020-10-12;47685;3;489;
18865;2020-01-19;33271;2;485;975
18866;2023-08-25;32999;3;277;
18867;2020-11-29;26131;3;423;908
18868;2021-02-02;19210;1;243;458
18869;2022-12-15;12630;6;276;662
18870;2022-01-27;6424;5;25;50
18871;2021-05-16;22076;7;251;
18872;2021-01-11;4125;4;349;946
18873;2023-10-11;48188;6;252;268
18874;2023-09-30;6894;1;404;472
18875;2020-02-08;34710;2;20;266
18876;2022-05-04;25652;5;60;723
18877;2023-06-20;25094;4;172;
18878;2020-05-14;6382;5;198;904
18879;2021-09-25;42409;1;69;916
18880;2020-04-02;20460;3;99;635
18881;2020-10-15;10449;2;247;
18882;2021-07-03;38822;4;241;149
18883;2023-01-14;8995;7;74;28
18884;2021-11-20;46320;3;204;
18885;2022-09-25;10870;3;34;
18886;2021-07-22;284;6;315;985
18887;2022-08-25;47366;4;368;423
18888;2021-10-05;17041;1;393;
18889;2021-06-04;32635;7;450;291
18890;2021-02-12;10988;2;50;99
18891;2023-05-11;38595;6;265;943
18892;2023-10-16;31075;2;500;
18893;2023-11-15;25114;4;383;851
18894;2021-12-05;42389;2;47;912
18895;2020-08-17;21897;6;361;954
18896;2023-10-20;7194;2;190;
18897;2021-03-13;5098;5;108;195
18898;2020-12-24;19627;5;352;
18899;2020-04-27;22431;2;33;
18900;2021-11-04;9871;4;461;805
18901;2023-07-03;42147;7;148;
18902;2020-10-22;48022;1;448;
18903;2022-10-01;34439;6;398;19
18904;2023-12-14;22658;6;199;185
18905;2022-01-18;44766;7;459;
18906;2022-12-27;5653;6;486;794
18907;2021-06-20;43752;3;133;248
18908;2020-01-14;36492;1;219;
18909;2020-07-24;21774;3;433;
18910;2023-02-05;22626;2;211;840
18911;2021-09-02;42145;7;386;790
18912;2023-10-29;3951;1;316;101
18913;2022-09-21;39357;5;127;
18914;2021-01-02;15162;2;242;90
18915;2022-04-30;29027;6;467;
18916;2023-06-13;26855;6;385;
18917;2020-04-02;46311;6;279;853
18918;2023-10-01;43441;2;141;
18919;2023-03-02;17501;4;225;482
18920;2023-12-30;32933;2;466;590
18921;2023-01-13;30474;2;115;
18922;2020-03-11;11854;1;139;883
18923;2021-06-05;18652;3;120;498
18924;2023-02-12;30922;7;107;457
18925;2023-09-10;41420;7;367;644
18926;2020-11-22;24079;5;348;
18927;2022-01-27;28459;5;129;
18928;2020-03-20;30550;6;301;
18929;2022-03-03;34665;3;497;743
18930;2021-09-07;48435;3;442;941
18931;2021-03-17;34258;2;160;942
18932;2023-10-27;31904;3;56;514
18933;2023-12-02;9017;1;255;424
18934;2022-03-30;43717;2;470;180
18935;2023-01-25;26040;1;133;377
18936;2021-06-06;25629;4;26;684
18937;2023-04-08;8788;1;82;36
18938;2020-08-22;48222;4;211;
18939;2022-01-07;6743;7;290;680
18940;2023-05-14;29555;4;323;
18941;2022-01-14;17159;5;150;825
18942;2022-11-04;20058;4;26;
18943;2021-09-30;28504;3;149;497
18944;2020-03-04;35003;3;8;871
18945;2020-11-04;47715;1;415;757
18946;2020-05-08;1774;7;428;915
18947;2023-05-07;7975;6;410;
18948;2022-08-06;17884;7;7;958
18949;2022-11-26;15254;6;410;319
18950;2020-08-08;45534;2;385;835
18951;2021-05-24;11016;1;292;650
18952;2021-07-09;38688;2;59;
18953;2020-05-09;9001;3;380;
18954;2023-03-29;19180;1;293;786
18955;2023-03-13;11897;6;402;
18956;2020-06-30;28943;2;185;
18957;2020-11-09;29806;7;142;783
18958;2022-10-18;32494;2;328;622
18959;2023-10-27;24671;3;253;192
18960;2022-01-04;12272;7;376;638
18961;2023-01-02;15267;3;288;
18962;2022-06-06;40999;5;372;249
18963;2023-08-05;26671;1;385;137
18964;2022-01-01;18242;4;362;207
18965;2021-05-01;17928;5;278;717
18966;2021-12-25;34909;4;496;33
18967;2020-08-25;17172;7;266;
18968;2020-12-15;9842;7;454;302
18969;2022-01-18;11822;3;66;446
18970;2020-05-19;8465;7;297;715
18971;2020-12-02;11671;6;222;437
18972;2023-07-03;47940;7;396;930
18973;2022-10-08;43175;5;285;87
18974;2023-04-09;41973;3;173;
18975;2022-10-13;21822;2;316;298
18976;2021-10-22;22065;5;164;86
18977;2020-06-14;31733;5;474;56
18978;2020-10-03;10811;3;469;
18979;2023-09-16;15994;7;238;451
18980;2021-05-01;42014;6;438;
18981;2023-10-23;41088;3;449;
18982;2023-09-16;10763;3;24;
18983;2022-06-05;8152;2;253;
18984;2021-07-23;48617;5;341;
18985;2022-01-27;19068;6;93;820
18986;2021-06-12;36015;5;59;
18987;2021-10-26;4272;2;139;696
18988;2023-05-07;15365;5;55;590
18989;2020-03-09;27169;2;340;
18990;2020-07-31;14916;3;201;416
18991;2021-07-11;2535;5;230;
18992;2023-05-03;5921;5;196;802
18993;2022-06-27;26301;3;477;685
18994;2022-04-16;392;5;292;
18995;2020-08-01;17333;3;410;
18996;2022-12-29;16706;4;269;
18997;2021-05-08;29985;6;302;461
18998;2022-12-24;29482;4;320;585
18999;2022-08-16;16082;1;444;521
19000;2023-01-10;21759;2;461;788
19001;2020-03-17;26831;1;83;
19002;2023-05-20;44505;3;125;632
19003;2020-01-19;20582;6;393;459
19004;2022-06-21;12228;7;359;902
19005;2020-05-18;20495;4;254;305
19006;2023-12-31;37254;7;468;777
19007;2023-11-14;4028;3;243;982
19008;2023-05-02;34715;1;150;
19009;2020-03-07;46329;6;433;622
19010;2022-06-24;7070;7;389;905
19011;2021-11-21;38338;3;46;562
19012;2022-02-22;7373;6;354;959
19013;2020-03-11;15509;7;423;467
19014;2020-09-17;28104;5;161;533
19015;2021-08-03;22995;4;202;
19016;2022-11-01;5642;7;429;90
19017;2022-06-19;10220;6;351;327
19018;2022-04-01;30;6;210;618
19019;2022-03-07;2343;4;381;508
19020;2023-07-07;9094;2;156;679
19021;2023-10-27;24302;6;40;91
19022;2020-07-29;13810;2;453;
19023;2020-09-04;46661;3;289;231
19024;2020-08-04;1587;3;357;227
19025;2022-08-04;34738;1;41;380
19026;2022-09-23;4885;1;158;126
19027;2021-01-03;33580;3;108;504
19028;2020-02-11;10781;4;205;583
19029;2023-05-22;32137;5;399;553
19030;2022-09-08;5892;6;152;591
19031;2021-07-25;14165;2;328;353
19032;2022-11-08;13426;3;402;403
19033;2022-01-03;49721;5;242;311
19034;2022-12-09;14959;3;456;
19035;2023-08-30;35040;7;111;
19036;2023-12-18;13901;6;308;787
19037;2020-12-11;5406;2;54;244
19038;2021-06-13;13631;3;499;
19039;2022-08-12;6083;7;202;368
19040;2021-09-05;6460;7;107;
19041;2022-06-24;16018;1;244;114
19042;2022-09-20;47338;5;342;40
19043;2022-01-03;46397;7;14;
19044;2023-02-24;42848;6;289;77
19045;2020-07-13;46109;5;45;635
19046;2020-07-09;10467;1;322;423
19047;2021-07-07;22059;4;400;256
19048;2020-02-07;43142;7;89;818
19049;2023-11-08;17532;3;323;550
19050;2021-06-15;12272;7;245;438
19051;2020-06-02;857;4;143;395
19052;2022-09-15;1289;7;471;
19053;2021-03-14;21225;4;310;
19054;2021-11-09;41613;2;117;494
19055;2023-01-06;35562;3;487;
19056;2022-02-17;4156;5;284;31
19057;2022-10-29;21510;3;34;558
19058;2021-08-27;38809;2;260;511
19059;2020-11-06;704;1;156;591
19060;2020-01-29;33199;6;96;
19061;2020-07-05;9014;7;481;
19062;2021-12-25;26041;2;227;
19063;2023-02-05;35172;4;407;89
19064;2021-10-22;42152;2;299;
19065;2023-05-18;7956;1;384;
19066;2020-03-15;13709;1;394;
19067;2021-04-25;16756;2;268;317
19068;2023-08-25;2449;2;189;
19069;2021-07-24;3948;5;316;
19070;2022-06-28;26523;3;418;484
19071;2021-12-02;668;5;298;223
19072;2022-07-01;24511;5;286;638
19073;2023-12-09;48404;7;445;489
19074;2020-09-19;39543;2;43;595
19075;2020-05-25;33582;2;451;77
19076;2022-07-31;16037;3;160;
19077;2022-07-20;33593;1;244;
19078;2021-08-30;22809;5;488;508
19079;2023-12-21;20553;7;483;335
19080;2023-11-05;5676;6;201;
19081;2022-12-12;40768;5;113;568
19082;2021-11-27;36864;7;53;
19083;2020-06-10;6681;5;327;
19084;2021-01-25;6032;5;82;
19085;2022-12-02;3974;2;273;343
19086;2022-07-02;9827;2;477;
19087;2020-01-16;44072;6;373;
19088;2021-06-01;27898;7;459;600
19089;2023-09-11;4172;6;366;986
19090;2020-09-29;12925;3;59;453
19091;2022-04-14;20297;6;271;847
19092;2020-09-09;49777;7;344;
19093;2020-01-06;34652;4;158;925
19094;2023-01-15;23320;5;283;127
19095;2022-10-17;1795;2;461;
19096;2022-02-24;19123;6;76;600
19097;2022-02-14;6981;4;392;217
19098;2020-01-10;40716;1;8;
19099;2022-04-27;7253;5;372;507
19100;2022-10-01;4674;7;37;533
19101;2022-05-28;30947;6;74;865
19102;2022-11-27;20281;1;177;
19103;2021-06-22;38562;1;304;450
19104;2022-06-06;11685;3;73;752
19105;2020-04-27;3509;4;325;268
19106;2022-11-14;39337;2;153;489
19107;2022-07-24;47222;5;194;411
19108;2023-06-08;11067;1;287;397
19109;2022-01-16;31738;2;96;257
19110;2021-12-08;48376;5;202;22
19111;2023-08-15;31705;2;281;906
19112;2022-03-05;26225;3;56;445
19113;2021-07-27;30819;2;444;867
19114;2020-03-31;20868;6;352;
19115;2022-06-28;19301;2;432;566
19116;2020-12-28;10352;1;320;846
19117;2022-10-03;8026;5;332;867
19118;2022-11-02;32602;5;463;76
19119;2022-10-20;40631;4;224;918
19120;2023-01-02;11674;6;464;
19121;2022-09-22;8571;4;58;
19122;2020-04-21;176;7;239;
19123;2021-05-02;18180;1;25;95
19124;2022-11-26;3045;7;406;154
19125;2021-05-28;15435;3;15;
19126;2021-11-26;32903;7;271;805
19127;2021-12-31;27899;5;324;789
19128;2021-04-15;6103;6;361;794
19129;2020-08-03;35202;3;32;182
19130;2020-08-24;28313;1;176;45
19131;2020-03-26;19559;4;98;121
19132;2022-09-07;19742;3;380;756
19133;2023-06-29;20067;3;14;
19134;2020-08-21;29017;1;195;313
19135;2020-10-17;46774;2;416;90
19136;2022-10-13;33816;2;244;755
19137;2023-06-23;21134;5;210;231
19138;2021-09-05;34566;3;448;633
19139;2022-03-13;9910;6;323;
19140;2021-04-15;33119;4;420;
19141;2021-03-25;43330;2;160;167
19142;2022-01-06;4967;6;251;
19143;2022-04-05;25903;2;389;951
19144;2021-09-20;35354;7;70;
19145;2021-07-22;15663;1;269;311
19146;2021-12-07;22808;4;365;199
19147;2020-11-06;3258;5;418;891
19148;2021-09-26;23837;4;23;744
19149;2021-08-05;33433;3;23;635
19150;2023-04-20;33473;1;148;294
19151;2023-04-22;40816;1;274;
19152;2020-12-14;29996;7;48;194
19153;2022-09-30;12165;1;392;665
19154;2023-12-09;5744;2;468;682
19155;2022-01-06;32928;7;6;459
19156;2023-08-30;11466;3;154;9
19157;2021-11-06;10821;2;317;212
19158;2022-10-09;39680;2;17;690
19159;2021-12-25;5719;4;83;623
19160;2021-06-07;36515;5;44;
19161;2020-10-16;8216;2;430;
19162;2023-06-08;32809;2;314;934
19163;2021-04-07;29160;1;240;933
19164;2020-12-27;38152;4;343;231
19165;2023-12-03;38444;1;377;362
19166;2020-09-12;36639;1;386;489
19167;2023-04-30;33848;2;484;299
19168;2022-09-02;40195;5;476;901
19169;2023-03-21;15252;7;103;435
19170;2022-09-03;42834;5;473;314
19171;2020-07-13;8674;4;73;193
19172;2022-11-14;21416;4;306;878
19173;2023-12-10;20316;5;14;
19174;2021-07-28;43606;7;449;76
19175;2021-04-17;19627;6;376;
19176;2021-12-06;15134;4;263;
19177;2021-03-03;22777;1;307;706
19178;2022-06-27;16630;4;15;31
19179;2021-04-02;47400;2;281;916
19180;2023-02-27;20024;3;382;334
19181;2021-07-11;17659;4;226;448
19182;2020-03-27;14780;1;474;892
19183;2020-10-04;9528;2;276;961
19184;2022-04-22;9263;4;196;292
19185;2021-06-22;16779;5;376;799
19186;2022-03-18;38088;6;181;218
19187;2021-10-21;26777;6;190;29
19188;2022-05-24;14522;5;350;
19189;2020-08-25;750;7;322;674
19190;2022-11-28;37006;4;248;989
19191;2020-08-28;25223;3;428;861
19192;2023-11-06;25700;5;302;858
19193;2022-07-21;18862;3;452;
19194;2020-11-28;12121;5;476;619
19195;2022-09-03;31487;2;42;
19196;2023-10-24;3140;1;144;
19197;2020-12-26;26050;6;9;970
19198;2021-05-13;367;1;445;341
19199;2022-11-20;11238;7;88;448
19200;2020-08-17;14111;7;147;
19201;2023-01-21;11171;2;179;
19202;2022-05-07;3434;3;58;
19203;2020-04-24;2038;7;191;383
19204;2022-03-11;32056;6;481;766
19205;2022-06-02;49995;1;29;195
19206;2023-02-15;24638;4;392;661
19207;2023-04-19;48143;2;388;425
19208;2021-05-31;36804;3;322;826
19209;2021-03-30;37762;1;480;672
19210;2023-04-13;22958;4;422;404
19211;2023-04-18;38207;3;311;624
19212;2020-04-02;19120;6;141;967
19213;2022-07-02;8397;2;240;
19214;2023-01-25;41063;3;146;151
19215;2023-02-18;24506;6;240;
19216;2023-05-11;45903;4;416;11
19217;2022-01-17;3656;4;198;580
19218;2021-04-28;19953;6;266;
19219;2022-08-10;43658;6;70;
19220;2020-11-19;38147;5;402;855
19221;2021-06-07;48661;5;477;803
19222;2021-02-21;45088;2;479;
19223;2022-02-21;44376;3;85;
19224;2022-04-18;38459;6;269;
19225;2022-11-21;37933;3;297;
19226;2023-01-26;25433;1;81;710
19227;2020-11-14;22859;3;479;762
19228;2021-02-01;34743;6;167;760
19229;2020-08-22;2870;5;153;
19230;2023-09-22;46392;1;295;170
19231;2021-08-23;43425;1;160;
19232;2020-12-24;17626;3;302;901
19233;2021-02-26;32357;2;102;
19234;2020-01-14;42243;3;416;571
19235;2021-04-02;28787;7;493;
19236;2023-11-22;24483;7;188;43
19237;2022-05-27;23006;2;436;68
19238;2021-04-13;35737;7;221;
19239;2021-05-19;25219;6;17;168
19240;2020-06-21;16002;2;148;377
19241;2022-05-17;31982;5;365;458
19242;2023-02-13;34079;7;35;168
19243;2020-04-26;9855;7;81;235
19244;2022-03-20;46524;5;44;90
19245;2020-04-15;48332;2;139;
19246;2023-12-14;26251;7;236;770
19247;2022-08-05;28528;4;198;504
19248;2022-06-06;38024;7;332;767
19249;2020-09-30;34548;1;13;870
19250;2023-03-26;21732;6;57;486
19251;2020-10-20;10341;1;482;343
19252;2020-12-27;13331;2;159;428
19253;2020-12-31;14146;5;357;598
19254;2022-10-10;36305;2;46;
19255;2023-04-12;32065;1;178;366
19256;2023-11-04;11962;5;385;934
19257;2020-04-09;19398;3;30;
19258;2023-11-22;26073;5;62;1000
19259;2021-11-09;24168;2;117;3
19260;2021-10-23;33228;4;183;
19261;2020-04-21;5443;5;274;121
19262;2020-02-28;23033;3;484;899
19263;2023-08-02;40642;6;183;
19264;2020-07-07;30449;2;343;321
19265;2023-11-27;10600;2;352;920
19266;2022-06-18;13926;1;452;582
19267;2023-04-03;36816;3;58;
19268;2021-03-29;13409;4;187;57
19269;2020-09-15;40957;4;280;299
19270;2020-08-14;41845;1;137;935
19271;2021-07-16;9258;3;202;337
19272;2021-04-20;34416;6;216;267
19273;2021-04-10;31108;5;395;385
19274;2022-08-07;10568;1;297;413
19275;2021-08-15;36986;3;430;296
19276;2023-04-06;23300;5;82;478
19277;2022-10-14;2841;7;108;508
19278;2020-12-04;2029;4;231;442
19279;2020-05-20;26527;4;348;
19280;2023-11-28;21188;4;376;
19281;2020-07-20;15149;6;152;
19282;2021-03-22;39494;7;193;913
19283;2023-01-13;37703;3;191;589
19284;2023-02-03;5549;4;384;990
19285;2020-05-26;18119;4;339;817
19286;2020-08-16;31805;2;34;409
19287;2020-12-28;3373;7;279;55
19288;2023-06-27;32527;1;288;253
19289;2022-07-02;42469;4;249;10
19290;2020-05-04;24412;3;126;643
19291;2021-12-27;30380;6;427;
19292;2020-03-17;25043;3;381;130
19293;2023-08-02;44712;4;235;43
19294;2022-02-10;6807;2;146;155
19295;2021-08-22;13525;2;143;70
19296;2022-06-29;44793;5;198;
19297;2020-12-29;38743;4;196;
19298;2021-09-18;27729;4;162;
19299;2022-04-22;38017;1;321;386
19300;2021-08-13;41151;2;405;328
19301;2023-11-18;21960;3;12;27
